TEST CASE ID	INPUT DATUM(Code)	INPUT PROJECTION	OUTPUT DATUM(Code)	OUTPUT PROJECTION	INPUT ZONE	OUTPUT ZONE	INPUT_COORDS			OUTPUT_COORDS			CALCULATED_OUTPUT_COORDS				INPUT_SYSTEM_PARAMETERS										OUTPUT_SYSTEM_PARAMETERS										RESULTS
21	WGE	Geodetic	WGE	MGRS			9.042042	1.180472		31PBK9999999999			31PBK9999999999																								Successful-Equivalent
22	WGE	Geodetic	WGE	MGRS			9.045428	2.090115		31PCK9999999999			31PCK9999999999																								Successful-Equivalent
23	WGE	Geodetic	WGE	MGRS			9.046557	2.999995		31PDK9999999999			31PDK9999999999																								Successful-Equivalent
24	WGE	Geodetic	WGE	MGRS			9.045428	3.909874		31PEK9999999999			31PEK9999999999																								Successful-Equivalent
25	WGE	Geodetic	WGE	MGRS			9.042042	4.819517		31PFK9999999999			31PFK9999999999																								Successful-Equivalent
26	WGE	Geodetic	WGE	MGRS			9.036403	5.728687		31PGK9999999999			31PGK9999999999																								Successful-Equivalent
27	WGE	Geodetic	WGE	MGRS			9.028518	6.637149		32PKQ4024098846			32PKQ4023998845																								Successful-Equivalent
28	WGE	Geodetic	WGE	MGRS			13.541114	-0.694511		30PYV4951898153			30PYV4951798152																								Successful-Equivalent
29	WGE	Geodetic	WGE	MGRS			13.553060	0.228224		31PAQ9999999999			31PAQ9999999999																								Successful-Equivalent
30	WGE	Geodetic	WGE	MGRS			13.561604	1.151722		31PBQ9999999999			31PBQ9999999999																								Successful-Equivalent
31	WGE	Geodetic	WGE	MGRS			13.566735	2.075731		31PCQ9999999999			31PCQ9999999999																								Successful-Equivalent
32	WGE	Geodetic	WGE	MGRS			13.568446	2.999994		31PDQ9999999999			31PDQ9999999999																								Successful-Equivalent
33	WGE	Geodetic	WGE	MGRS			13.566735	3.924258		31PEQ9999999999			31PEQ9999999999																								Successful-Equivalent
34	WGE	Geodetic	WGE	MGRS			13.561604	4.848267		31PFQ9999999999			31PFQ9999999999																								Successful-Equivalent
35	WGE	Geodetic	WGE	MGRS			13.553060	5.771765		31PGQ9999999999			31PGQ9999999999																								Successful-Equivalent
36	WGE	Geodetic	WGE	MGRS			13.541114	6.694500		32PKV5048198153			32PKV5048098152																								Successful-Equivalent
37	WGE	Geodetic	WGE	MGRS			18.051735	-0.777364		30QYE3527397324			30QYE3527397323																								Successful-Equivalent
38	WGE	Geodetic	WGE	MGRS			18.067893	0.165986		31QAV9999999999			31QAV9999999999																								Successful-Equivalent
39	WGE	Geodetic	WGE	MGRS			18.079449	1.110184		31QBV9999999999			31QBV9999999999																								Successful-Equivalent
40	WGE	Geodetic	WGE	MGRS			18.086389	2.054947		31QCV9999999999			31QCV9999999999																								Successful-Equivalent
41	WGE	Geodetic	WGE	MGRS			18.088704	2.999994		31QDV9999999999			31QDV9999999999																								Successful-Equivalent
42	WGE	Geodetic	WGE	MGRS			18.086389	3.945041		31QEV9999999999			31QEV9999999999																								Successful-Equivalent
43	WGE	Geodetic	WGE	MGRS			18.079449	4.889805		31QFV9999999999			31QFV9999999999																								Successful-Equivalent
44	WGE	Geodetic	WGE	MGRS			18.067893	5.834003		31QGV9999999999			31QGV9999999999																								Successful-Equivalent
45	WGE	Geodetic	WGE	MGRS			18.051735	6.777353		32QKE6472597324			32QKE6472597323																								Successful-Equivalent
46	WGE	Geodetic	WGE	MGRS			22.580341	0.082477		31QAE9999999999			31QAE9999999999																								Successful-Equivalent
47	WGE	Geodetic	WGE	MGRS			22.595062	1.054444		31QBE9999999999			31QBE9999999999																								Successful-Equivalent
48	WGE	Geodetic	WGE	MGRS			22.603903	2.027057		31QCE9999999999			31QCE9999999999																								Successful-Equivalent
49	WGE	Geodetic	WGE	MGRS			22.606851	2.999994		31QDE9999999999			31QDE9999999999																								Successful-Equivalent
50	WGE	Geodetic	WGE	MGRS			22.603903	3.972931		31QEE9999999999			31QEE9999999999																								Successful-Equivalent
51	WGE	Geodetic	WGE	MGRS			22.595062	4.945544		31QFE9999999999			31QFE9999999999																								Successful-Equivalent
52	WGE	Geodetic	WGE	MGRS			22.580341	5.917512		31QGE9999999999			31QGE9999999999																								Successful-Equivalent
53	WGE	Geodetic	WGE	MGRS			27.089881	-0.025318		30RYQ9497799880			30RYQ9497699879																								Successful-Equivalent
54	WGE	Geodetic	WGE	MGRS			27.107974	0.982488		31RBK9999999999			31RBK9999999999																								Successful-Equivalent
55	WGE	Geodetic	WGE	MGRS			27.118840	1.991052		31RCK9999999999			31RCK9999999999																								Successful-Equivalent
56	WGE	Geodetic	WGE	MGRS			27.122464	2.999994		31RDK9999999999			31RDK9999999999																								Successful-Equivalent
57	WGE	Geodetic	WGE	MGRS			27.118840	4.008936		31REK9999999999			31REK9999999999																								Successful-Equivalent
58	WGE	Geodetic	WGE	MGRS			27.107974	5.017500		31RFK9999999999			31RFK9999999999																								Successful-Equivalent
59	WGE	Geodetic	WGE	MGRS			27.089881	6.025305		32RKQ0502299880			32RKQ0502199879																								Successful-Equivalent
60	WGE	Geodetic	WGE	MGRS			31.596030	-0.161595		30RYV6932199157			30RYV6932199156																								Successful-Equivalent
61	WGE	Geodetic	WGE	MGRS			31.617770	0.891508		31RBQ9999999999			31RBQ9999999999																								Successful-Equivalent
62	WGE	Geodetic	WGE	MGRS			31.630826	1.945523		31RCQ9999999999			31RCQ9999999999																								Successful-Equivalent
63	WGE	Geodetic	WGE	MGRS			31.635181	2.999994		31RDQ9999999999			31RDQ9999999999																								Successful-Equivalent
64	WGE	Geodetic	WGE	MGRS			31.630826	4.054465		31REQ9999999999			31REQ9999999999																								Successful-Equivalent
65	WGE	Geodetic	WGE	MGRS			31.617770	5.108479		31RFQ9999999999			31RFQ9999999999																								Successful-Equivalent
66	WGE	Geodetic	WGE	MGRS			31.596030	6.161582		32RKV3067799157			32RKV3067799157																								Successful-Equivalent
67	WGE	Geodetic	WGE	MGRS			36.098344	-0.332184		30SYE4017298152			30SYE4017198152																								Successful-Equivalent
68	WGE	Geodetic	WGE	MGRS			36.124090	0.777602		31SBV9999999999			31SBV9999999999																								Successful-Equivalent
69	WGE	Geodetic	WGE	MGRS			36.139555	1.888515		31SCV9999999999			31SCV9999999999																								Successful-Equivalent
70	WGE	Geodetic	WGE	MGRS			36.144713	2.999993		31SDV9999999999			31SDV9999999999																								Successful-Equivalent
71	WGE	Geodetic	WGE	MGRS			36.139555	4.111471		31SEV9999999999			31SEV9999999999																								Successful-Equivalent
72	WGE	Geodetic	WGE	MGRS			36.124091	5.222385		31SFV9999999999			31SFV9999999999																								Successful-Equivalent
73	WGE	Geodetic	WGE	MGRS			36.098344	6.332170		32SKE5982798152			32SKE5982698152																								Successful-Equivalent
74	WGE	Geodetic	WGE	MGRS			40.626634	0.635312		31TBE9999999999			31TBE9999999999																								Successful-Equivalent
75	WGE	Geodetic	WGE	MGRS			40.644794	1.817293		31TCE9999999999			31TCE9999999999																								Successful-Equivalent
76	WGE	Geodetic	WGE	MGRS			40.650851	2.999993		31TDE9999999999			31TDE9999999999																								Successful-Equivalent
77	WGE	Geodetic	WGE	MGRS			40.644794	4.182692		31TEE9999999999			31TEE9999999999																								Successful-Equivalent
78	WGE	Geodetic	WGE	MGRS			40.626634	5.364674		31TFE9999999999			31TFE9999999999																								Successful-Equivalent
79	WGE	Geodetic	WGE	MGRS			45.125148	0.456869		31TBK9999999999			31TBK9999999999																								Successful-Equivalent
80	WGE	Geodetic	WGE	MGRS			45.146387	1.727960		31TCK9999999999			31TCK9999999999																								Successful-Equivalent
81	WGE	Geodetic	WGE	MGRS			45.153472	2.999992		31TDK9999999999			31TDK9999999999																								Successful-Equivalent
82	WGE	Geodetic	WGE	MGRS			45.146388	4.272025		31TEK9999999999			31TEK9999999999																								Successful-Equivalent
83	WGE	Geodetic	WGE	MGRS			45.125149	5.543116		31TFK9999999999			31TFK9999999999																								Successful-Equivalent
84	WGE	Geodetic	WGE	MGRS			49.619412	0.230934		31UBQ9999999999			31UBQ9999999999																								Successful-Equivalent
85	WGE	Geodetic	WGE	MGRS			49.644251	1.614823		31UCQ9999999999			31UCQ9999999999																								Successful-Equivalent
86	WGE	Geodetic	WGE	MGRS			49.652538	2.999992		31UDQ9999999999			31UDQ9999999999																								Successful-Equivalent
87	WGE	Geodetic	WGE	MGRS			49.644252	4.385160		31UEQ9999999999			31UEQ9999999999																								Successful-Equivalent
88	WGE	Geodetic	WGE	MGRS			49.619412	5.769049		31UFQ9999999999			31UFQ9999999999																								Successful-Equivalent
89	WGE	Geodetic	WGE	MGRS			54.109201	-0.059602		30UXE9221199669			30UXE9221099668																								Successful-Equivalent
90	WGE	Geodetic	WGE	MGRS			54.138368	1.469290		31UCV9999999999			31UCV9999999999																								Successful-Equivalent
91	WGE	Geodetic	WGE	MGRS			54.148099	2.999991		31UDV9999999999			31UDV9999999999																								Successful-Equivalent
92	WGE	Geodetic	WGE	MGRS			54.138368	4.530692		31UEV9999999999			31UEV9999999999																								Successful-Equivalent
93	WGE	Geodetic	WGE	MGRS			54.109201	6.059584		32ULE0778899669			32ULE0778899668																								Successful-Equivalent
94	WGE	Geodetic	WGE	MGRS			58.594224	-0.441709		30VXK4868397704			30VXK4868297703																								Successful-Equivalent
95	WGE	Geodetic	WGE	MGRS			58.628766	1.277797		31VCE9999999999			31VCE9999999999																								Successful-Equivalent
96	WGE	Geodetic	WGE	MGRS			58.640292	2.999990		31VDE9999999999			31VDE9999999999																								Successful-Equivalent
97	WGE	Geodetic	WGE	MGRS			58.628766	4.722183		32VKL5169506636			32VKL5169506636																								Successful-Equivalent
98	WGE	Geodetic	WGE	MGRS			58.594225	6.441689		32VLK5131697704			32VLK5131697704																								Successful-Equivalent
99	WGE	Geodetic	WGE	MGRS			63.073991	-0.960363		30VXQ0303895469			30VXQ0303895468																								Successful-Equivalent
100	WGE	Geodetic	WGE	MGRS			63.115484	1.017686		31VCK9999999999			31VCK9999999999																								Successful-Equivalent
101	WGE	Geodetic	WGE	MGRS			63.129334	2.999988		31VDK9999999999			31VDK9999999999																								Successful-Equivalent
102	WGE	Geodetic	WGE	MGRS			63.115485	4.982290		32VKR9739504796			32VKR9739504795																								Successful-Equivalent
103	WGE	Geodetic	WGE	MGRS			63.073992	6.960339		32VLQ9696095469			32VLQ9696095468																								Successful-Equivalent
104	WGE	Geodetic	WGE	MGRS			67.547522	-1.696392		30WWV5555693003			30WWV5555693002																								Successful-Equivalent
105	WGE	Geodetic	WGE	MGRS			67.598498	0.648133		31WCQ9999999999			31WCQ9999999999																								Successful-Equivalent
106	WGE	Geodetic	WGE	MGRS			67.615522	2.999986		31WDQ9999999999			31WDQ9999999999																								Successful-Equivalent
107	WGE	Geodetic	WGE	MGRS			67.598499	5.351839		31WEQ9999999999			31WEQ9999999999																								Successful-Equivalent
108	WGE	Geodetic	WGE	MGRS			67.547523	7.696364		32WMV4444393003			32WMV4444293002																								Successful-Equivalent
109	WGE	Geodetic	WGE	MGRS			72.012650	-2.810731		30XWE0652490354			30XWE0652390353																								Successful-Equivalent
110	WGE	Geodetic	WGE	MGRS			72.077531	0.087491		31XCV9999999999			31XCV9999999999																								Successful-Equivalent
111	WGE	Geodetic	WGE	MGRS			72.099217	2.999983		31XDV9999999999			31XDV9999999999																								Successful-Equivalent
112	WGE	Geodetic	WGE	MGRS			72.077531	5.912474		31XEV9999999999			31XEV9999999999																								Successful-Equivalent
113	WGE	Geodetic	WGE	MGRS			72.012651	8.810697		31XFV9999999999			31XFV9999999999																								Successful-Equivalent
114	WGE	Geodetic	WGE	MGRS			76.463937	-4.675228		30XVK5623687576			30XVK5623687576																								Successful-Equivalent
115	WGE	Geodetic	WGE	MGRS			76.551515	-0.854450		30XWK5569097741			30XWK5569097740																								Successful-Equivalent
116	WGE	Geodetic	WGE	MGRS			76.580844	2.999977		31XDE9999999999			31XDE9999999999																								Successful-Equivalent
117	WGE	Geodetic	WGE	MGRS			76.551516	6.854404		31XEE9999999999			31XEE9999999999																								Successful-Equivalent
118	WGE	Geodetic	WGE	MGRS			76.463939	10.675183		33XUE8709991099			33XUE8709891099																								Successful-Equivalent
119	WGE	Geodetic	WGE	MGRS			81.016468	-2.745548		30XWQ0443695052			30XWQ0443595052																								Successful-Equivalent
120	WGE	Geodetic	WGE	MGRS			81.060876	2.999965		31XDK9999999999			31XDK9999999999																								Successful-Equivalent
121	WGE	Geodetic	WGE	MGRS			81.016469	8.745479		31XEK9999999999			31XEK9999999999																								Successful-Equivalent
122	WGE	Geodetic	WGE	MGRS			84.644094	2.999942		ZAB3114205767			ZAB3114105766																								Successful-Equivalent
123	WGE	Geodetic	WGE	MGRS			-81.016479	-2.745554		AZX5213098203			AZX5213098203																								Successful-Equivalent
124	WGE	Geodetic	WGE	MGRS			-81.060886	2.999965		BAX5204293028			BAX5204193028																								Successful-Equivalent
125	WGE	Geodetic	WGE	MGRS			-81.016480	8.745486		BBX5194787731			BBX5194687731																								Successful-Equivalent
126	WGE	Geodetic	WGE	MGRS			-76.463948	-4.675234		30CVA5623612423			30CVA5623512422																								Successful-Equivalent
127	WGE	Geodetic	WGE	MGRS			-76.551526	-0.854453		30CWA5569002258			30CWA5569002257																								Successful-Equivalent
128	WGE	Geodetic	WGE	MGRS			-76.580855	2.999977		31CDQ9999999999			31CDQ9999999999																								Successful-Equivalent
129	WGE	Geodetic	WGE	MGRS			-76.551526	6.854407		32CMA4430802258			32CMA4430802257																								Successful-Equivalent
130	WGE	Geodetic	WGE	MGRS			-76.463949	10.675189		32CNA4376312423			32CNA4376212422																								Successful-Equivalent
131	WGE	Geodetic	WGE	MGRS			-72.012661	-2.810735		30CWF0652309645			30CWF0652309645																								Successful-Equivalent
132	WGE	Geodetic	WGE	MGRS			-72.077542	0.087489		31CCV9999999999			31CCV9999999999																								Successful-Equivalent
133	WGE	Geodetic	WGE	MGRS			-72.099228	2.999983		31CDV9999999999			31CDV9999999999																								Successful-Equivalent
134	WGE	Geodetic	WGE	MGRS			-72.077542	5.912476		31CEV9999999999			31CEV9999999999																								Successful-Equivalent
135	WGE	Geodetic	WGE	MGRS			-72.012662	8.810700		32CMF9347509645			32CMF9347509644																								Successful-Equivalent
136	WGE	Geodetic	WGE	MGRS			-67.462884	-4.026405		30DVL5610016654			30DVL5610016654																								Successful-Equivalent
137	WGE	Geodetic	WGE	MGRS			-67.547533	-1.696395		30DWL5555606996			30DWL5555506996																								Successful-Equivalent
138	WGE	Geodetic	WGE	MGRS			-67.598509	0.648132		31DCE9999999999			31DCE9999999999																								Successful-Equivalent
139	WGE	Geodetic	WGE	MGRS			-67.615532	2.999986		31DDE9999999999			31DDE9999999999																								Successful-Equivalent
140	WGE	Geodetic	WGE	MGRS			-67.598509	5.351840		31DEE9999999999			31DEE9999999999																								Successful-Equivalent
141	WGE	Geodetic	WGE	MGRS			-67.547534	7.696367		32DML4444306996			32DML4444206996																								Successful-Equivalent
142	WGE	Geodetic	WGE	MGRS			-67.462886	10.026377		32DNL4389916654			32DNL4389816653																								Successful-Equivalent
143	WGE	Geodetic	WGE	MGRS			-62.908865	-4.887036		30EVR0412923159			30EVR0412923158																								Successful-Equivalent
144	WGE	Geodetic	WGE	MGRS			-63.005033	-2.929967		30EWR0354713848			30EWR0354613848																								Successful-Equivalent
145	WGE	Geodetic	WGE	MGRS			-63.074002	-0.960365		30EXR0303804530			30EXR0303804530																								Successful-Equivalent
146	WGE	Geodetic	WGE	MGRS			-63.115495	1.017686		31ECK9999999999			31ECK9999999999																								Successful-Equivalent
147	WGE	Geodetic	WGE	MGRS			-63.129345	2.999988		31EDK9999999999			31EDK9999999999																								Successful-Equivalent
148	WGE	Geodetic	WGE	MGRS			-63.115495	4.982290		31EEK9999999999			31EEK9999999999																								Successful-Equivalent
149	WGE	Geodetic	WGE	MGRS			-63.074002	6.960341		32ELR9696104530			32ELR9696004530																								Successful-Equivalent
150	WGE	Geodetic	WGE	MGRS			-63.005034	8.929943		32EMR9645213848			32EMR9645213847																								Successful-Equivalent
151	WGE	Geodetic	WGE	MGRS			-62.908866	10.887013		32ENR9587023159			32ENR9586923158																								Successful-Equivalent
152	WGE	Geodetic	WGE	MGRS			-58.456618	-3.862071		30EVA4969520129			30EVA4969420128																								Successful-Equivalent
153	WGE	Geodetic	WGE	MGRS			-58.536789	-2.155869		30EWA4914611216			30EWA4914611216																								Successful-Equivalent
154	WGE	Geodetic	WGE	MGRS			-58.594235	-0.441710		30EXA4868302295			30EXA4868202294																								Successful-Equivalent
155	WGE	Geodetic	WGE	MGRS			-58.628776	1.277796		31ECQ9999999999			31ECQ9999999999																								Successful-Equivalent
156	WGE	Geodetic	WGE	MGRS			-58.640302	2.999990		31EDQ9999999999			31EDQ9999999999																								Successful-Equivalent
157	WGE	Geodetic	WGE	MGRS			-58.628777	4.722183		31EEQ9999999999			31EEQ9999999999																								Successful-Equivalent
158	WGE	Geodetic	WGE	MGRS			-58.594236	6.441690		32ELA5131602295			32ELA5131602294																								Successful-Equivalent
159	WGE	Geodetic	WGE	MGRS			-58.536790	8.155849		32EMA5085311216			32EMA5085211215																								Successful-Equivalent
160	WGE	Geodetic	WGE	MGRS			-58.456620	9.862051		32ENA5030420129			32ENA5030420128																								Successful-Equivalent
161	WGE	Geodetic	WGE	MGRS			-53.992924	-3.104807		30FVF9312917260			30FVF9312817260																								Successful-Equivalent
162	WGE	Geodetic	WGE	MGRS			-54.060685	-1.584892		30FWF9262208800			30FWF9262108800																								Successful-Equivalent
163	WGE	Geodetic	WGE	MGRS			-54.109212	-0.059603		30FXF9221000330			30FXF9221000330																								Successful-Equivalent
164	WGE	Geodetic	WGE	MGRS			-54.138379	1.469289		31FCV9999999999			31FCV9999999999																								Successful-Equivalent
165	WGE	Geodetic	WGE	MGRS			-54.148109	2.999991		31FDV9999999999			31FDV9999999999																								Successful-Equivalent
166	WGE	Geodetic	WGE	MGRS			-54.138379	4.530692		31FEV9999999999			31FEV9999999999																								Successful-Equivalent
167	WGE	Geodetic	WGE	MGRS			-54.109212	6.059585		32FLF0778800330			32FLF0778800330																								Successful-Equivalent
168	WGE	Geodetic	WGE	MGRS			-54.060685	7.584873		32FMF0737708800			32FMF0737608800																								Successful-Equivalent
169	WGE	Geodetic	WGE	MGRS			-53.992925	9.104789		32FNF0687017260			32FNF0687017260																								Successful-Equivalent
170	WGE	Geodetic	WGE	MGRS			-49.520340	-2.527933		30FWL3416714591			30FWL3416714590																								Successful-Equivalent
171	WGE	Geodetic	WGE	MGRS			-49.578084	-1.150404		30FXL3370806635			30FXL3370706634																								Successful-Equivalent
172	WGE	Geodetic	WGE	MGRS			-49.619422	0.230934		31FBE9999999999			31FBE9999999999																								Successful-Equivalent
173	WGE	Geodetic	WGE	MGRS			-49.644262	1.614823		31FCE9999999999			31FCE9999999999																								Successful-Equivalent
174	WGE	Geodetic	WGE	MGRS			-49.652548	2.999992		31FDE9999999999			31FDE9999999999																								Successful-Equivalent
175	WGE	Geodetic	WGE	MGRS			-49.644262	4.385160		31FEE9999999999			31FEE9999999999																								Successful-Equivalent
176	WGE	Geodetic	WGE	MGRS			-49.619423	5.769050		31FFE9999999999			31FFE9999999999																								Successful-Equivalent
177	WGE	Geodetic	WGE	MGRS			-49.578085	7.150387		32FLL6629106635			32FLL6629006634																								Successful-Equivalent
178	WGE	Geodetic	WGE	MGRS			-49.520341	8.527916		32FML6583214591			32FML6583114590																								Successful-Equivalent
179	WGE	Geodetic	WGE	MGRS			-45.040411	-2.078742		30GWR7255812148			30GWR7255812147																								Successful-Equivalent
180	WGE	Geodetic	WGE	MGRS			-45.089807	-0.812342		30GXR7215104745			30GXR7215104744																								Successful-Equivalent
181	WGE	Geodetic	WGE	MGRS			-45.125159	0.456869		31GBK9999999999			31GBK9999999999																								Successful-Equivalent
182	WGE	Geodetic	WGE	MGRS			-45.146398	1.727959		31GCK9999999999			31GCK9999999999																								Successful-Equivalent
183	WGE	Geodetic	WGE	MGRS			-45.153483	2.999992		31GDK9999999999			31GDK9999999999																								Successful-Equivalent
184	WGE	Geodetic	WGE	MGRS			-45.146398	4.272025		31GEK9999999999			31GEK9999999999																								Successful-Equivalent
185	WGE	Geodetic	WGE	MGRS			-45.125159	5.543116		31GFK9999999999			31GFK9999999999																								Successful-Equivalent
186	WGE	Geodetic	WGE	MGRS			-45.089807	6.812326		32GLR2784704745			32GLR2784704744																								Successful-Equivalent
187	WGE	Geodetic	WGE	MGRS			-45.040411	8.078727		32GMR2744112148			32GMR2744012147																								Successful-Equivalent
188	WGE	Geodetic	WGE	MGRS			-40.554165	-1.723638		30GXA0806509950			30GXA0806509950																								Successful-Equivalent
189	WGE	Geodetic	WGE	MGRS			-40.596414	-0.545235		30GYA0771303147			30GYA0771303146																								Successful-Equivalent
190	WGE	Geodetic	WGE	MGRS			-40.626645	0.635312		31GBQ9999999999			31GBQ9999999999																								Successful-Equivalent
191	WGE	Geodetic	WGE	MGRS			-40.644805	1.817293		31GCQ9999999999			31GCQ9999999999																								Successful-Equivalent
192	WGE	Geodetic	WGE	MGRS			-40.650862	2.999993		31GDQ9999999999			31GDQ9999999999																								Successful-Equivalent
193	WGE	Geodetic	WGE	MGRS			-40.644805	4.182693		31GEQ9999999999			31GEQ9999999999																								Successful-Equivalent
194	WGE	Geodetic	WGE	MGRS			-40.626645	5.364674		31GFQ9999999999			31GFQ9999999999																								Successful-Equivalent
195	WGE	Geodetic	WGE	MGRS			-40.596414	6.545221		32GKA9228503147			32GKA9228503146																								Successful-Equivalent
196	WGE	Geodetic	WGE	MGRS			-40.554165	7.723624		32GLA9193309950			32GLA9193309950																								Successful-Equivalent
197	WGE	Geodetic	WGE	MGRS			-36.062367	-1.440283		30HXF4046808008			30HXF4046808008																								Successful-Equivalent
198	WGE	Geodetic	WGE	MGRS			-36.098354	-0.332184		30HYF4017201847			30HYF4017101846																								Successful-Equivalent
199	WGE	Geodetic	WGE	MGRS			-36.124101	0.777602		31HBV9999999999			31HBV9999999999																								Successful-Equivalent
200	WGE	Geodetic	WGE	MGRS			-36.139566	1.888515		31HCV9999999999			31HCV9999999999																								Successful-Equivalent
201	WGE	Geodetic	WGE	MGRS			-36.144724	2.999993		31HDV9999999999			31HDV9999999999																								Successful-Equivalent
202	WGE	Geodetic	WGE	MGRS			-36.139566	4.111471		31HEV9999999999			31HEV9999999999																								Successful-Equivalent
203	WGE	Geodetic	WGE	MGRS			-36.124101	5.222385		31HFV9999999999			31HFV9999999999																								Successful-Equivalent
204	WGE	Geodetic	WGE	MGRS			-36.098355	6.332171		32HKF5982701847			32HKF5982701846																								Successful-Equivalent
205	WGE	Geodetic	WGE	MGRS			-36.062368	7.440270		32HLF5953108008			32HLF5953008008																								Successful-Equivalent
206	WGE	Geodetic	WGE	MGRS			-31.565651	-1.213334		30JXL6956306323			30JXL6956306322																								Successful-Equivalent
207	WGE	Geodetic	WGE	MGRS			-31.596041	-0.161595		30JYL6932100842			30JYL6932100841																								Successful-Equivalent
208	WGE	Geodetic	WGE	MGRS			-31.617780	0.891508		31JBE9999999999			31JBE9999999999																								Successful-Equivalent
209	WGE	Geodetic	WGE	MGRS			-31.630837	1.945522		31JCE9999999999			31JCE9999999999																								Successful-Equivalent
210	WGE	Geodetic	WGE	MGRS			-31.635192	2.999994		31JDE9999999999			31JDE9999999999																								Successful-Equivalent
211	WGE	Geodetic	WGE	MGRS			-31.630837	4.054465		31JEE9999999999			31JEE9999999999																								Successful-Equivalent
212	WGE	Geodetic	WGE	MGRS			-31.617781	5.108480		31JFE9999999999			31JFE9999999999																								Successful-Equivalent
213	WGE	Geodetic	WGE	MGRS			-31.596041	6.161583		32JKL3067700842			32JKL3067700841																								Successful-Equivalent
214	WGE	Geodetic	WGE	MGRS			-31.565652	7.213321		32JLL3043506323			32JLL3043506322																								Successful-Equivalent
215	WGE	Geodetic	WGE	MGRS			-27.064597	-1.031990		30JXR9516704885			30JXR9516704884																								Successful-Equivalent
216	WGE	Geodetic	WGE	MGRS			-27.089891	-0.025318		30JYR9497700119			30JYR9497600119																								Successful-Equivalent
217	WGE	Geodetic	WGE	MGRS			-27.107985	0.982488		31JBK9999999999			31JBK9999999999																								Successful-Equivalent
218	WGE	Geodetic	WGE	MGRS			-27.118851	1.991052		31JCK9999999999			31JCK9999999999																								Successful-Equivalent
