TEST CASE ID	INPUT DATUM(Code)	INPUT PROJECTION	OUTPUT DATUM(Code)	OUTPUT PROJECTION	INPUT ZONE	OUTPUT ZONE	INPUT_COORDS			OUTPUT_COORDS			CALCULATED_OUTPUT_COORDS				INPUT_SYSTEM_PARAMETERS										OUTPUT_SYSTEM_PARAMETERS										RESULTS
19	WGE	MGRS	WGE	UTM		30	30PYQ5975998846 			759759.300000	998845.900000		759759.000630	998846.000004		30																					Successful-Equivalent
20	WGE	MGRS	WGE	UTM		31	31PAK9999999999 			199999.400000	999999.400000		199999.000001	999999.000000		31																					Successful-Equivalent
21	WGE	MGRS	WGE	UTM		31	31PBK9999999999 			299999.400000	999999.400000		299999.000000	999999.000000		31																					Successful-Equivalent
22	WGE	MGRS	WGE	UTM		31	31PCK9999999999 			399999.400000	999999.400000		399999.000000	999999.000000		31																					Successful-Equivalent
23	WGE	MGRS	WGE	UTM		31	31PDK9999999999 			499999.400000	999999.400000		499999.000000	999999.000000		31																					Successful-Equivalent
24	WGE	MGRS	WGE	UTM		31	31PEK9999999999 			599999.400000	999999.400000		599999.000000	999999.000000		31																					Successful-Equivalent
25	WGE	MGRS	WGE	UTM		31	31PFK9999999999 			699999.400000	999999.400000		699999.000000	999999.000000		31																					Successful-Equivalent
26	WGE	MGRS	WGE	UTM		31	31PGK9999999999 			799999.400000	999999.400000		799998.999999	999999.000000		31																					Successful-Equivalent
27	WGE	MGRS	WGE	UTM		32	32PKQ4024098846 			240239.500000	998845.900000		240240.000000	998846.000000		32																					Successful-Equivalent
28	WGE	MGRS	WGE	UTM		30	30PYV4951898153 			749518.000000	1498152.600000		749518.000620	1498153.000006		30																					Successful-Equivalent
29	WGE	MGRS	WGE	UTM		31	31PAQ9999999999 			199999.400000	1499999.400000		199999.000000	1499999.000000		31																					Successful-Equivalent
30	WGE	MGRS	WGE	UTM		31	31PBQ9999999999 			299999.400000	1499999.400000		299999.000000	1499999.000000		31																					Successful-Equivalent
31	WGE	MGRS	WGE	UTM		31	31PCQ9999999999 			399999.400000	1499999.400000		399999.000000	1499999.000000		31																					Successful-Equivalent
32	WGE	MGRS	WGE	UTM		31	31PDQ9999999999 			499999.400000	1499999.400000		499999.000000	1499999.000000		31																					Successful-Equivalent
33	WGE	MGRS	WGE	UTM		31	31PEQ9999999999 			599999.400000	1499999.400000		599999.000000	1499999.000000		31																					Successful-Equivalent
34	WGE	MGRS	WGE	UTM		31	31PFQ9999999999 			699999.400000	1499999.400000		699999.000000	1499999.000000		31																					Successful-Equivalent
35	WGE	MGRS	WGE	UTM		31	31PGQ9999999999 			799999.400000	1499999.400000		799999.000000	1499999.000000		31																					Successful-Equivalent
36	WGE	MGRS	WGE	UTM		32	32PKV5048198153 			250480.800000	1498152.700000		250481.000000	1498153.000000		32																					Successful-Equivalent
37	WGE	MGRS	WGE	UTM		30	30QYE3527397324 			735273.400000	1997323.900000		735273.000607	1997324.000007		30																					Successful-Equivalent
38	WGE	MGRS	WGE	UTM		31	31QAV9999999999 			199999.400000	1999999.400000		199998.999999	1999999.000000		31																					Successful-Equivalent
39	WGE	MGRS	WGE	UTM		31	31QBV9999999999 			299999.400000	1999999.400000		299999.000000	1999999.000000		31																					Successful-Equivalent
40	WGE	MGRS	WGE	UTM		31	31QCV9999999999 			399999.400000	1999999.400000		399999.000000	1999999.000000		31																					Successful-Equivalent
41	WGE	MGRS	WGE	UTM		31	31QDV9999999999 			499999.400000	1999999.400000		499999.000000	1999999.000000		31																					Successful-Equivalent
42	WGE	MGRS	WGE	UTM		31	31QEV9999999999 			599999.400000	1999999.400000		599999.000000	1999999.000000		31																					Successful-Equivalent
43	WGE	MGRS	WGE	UTM		31	31QFV9999999999 			699999.400000	1999999.400000		699999.000000	1999999.000000		31																					Successful-Equivalent
44	WGE	MGRS	WGE	UTM		31	31QGV9999999999 			799999.400000	1999999.400000		799999.000001	1999999.000000		31																					Successful-Equivalent
45	WGE	MGRS	WGE	UTM		32	32QKE6472597324 			264725.400000	1997323.900000		264725.000000	1997324.000000		32																					Successful-Equivalent
46	WGE	MGRS	WGE	UTM		31	31QAE9999999999 			199999.400000	2499999.400000		199998.999999	2499999.000000		31																					Successful-Equivalent
47	WGE	MGRS	WGE	UTM		31	31QBE9999999999 			299999.400000	2499999.400000		299999.000000	2499999.000000		31																					Successful-Equivalent
48	WGE	MGRS	WGE	UTM		31	31QCE9999999999 			399999.400000	2499999.400000		399999.000000	2499999.000000		31																					Successful-Equivalent
49	WGE	MGRS	WGE	UTM		31	31QDE9999999999 			499999.400000	2499999.400000		499999.000000	2499999.000000		31																					Successful-Equivalent
50	WGE	MGRS	WGE	UTM		31	31QEE9999999999 			599999.400000	2499999.400000		599999.000000	2499999.000000		31																					Successful-Equivalent
51	WGE	MGRS	WGE	UTM		31	31QFE9999999999 			699999.400000	2499999.400000		699999.000000	2499999.000000		31																					Successful-Equivalent
52	WGE	MGRS	WGE	UTM		31	31QGE9999999999 			799999.400000	2499999.400000		799999.000001	2499999.000000		31																					Successful-Equivalent
53	WGE	MGRS	WGE	UTM		30	30RYQ9497799880 			794976.800000	2999879.500000		794977.000570	2999880.000013		30																					Successful-Equivalent
54	WGE	MGRS	WGE	UTM		31	31RBK9999999999 			299999.400000	2999999.400000		299999.000000	2999999.000000		31																					Successful-Equivalent
55	WGE	MGRS	WGE	UTM		31	31RCK9999999999 			399999.400000	2999999.400000		399999.000000	2999999.000000		31																					Successful-Equivalent
56	WGE	MGRS	WGE	UTM		31	31RDK9999999999 			499999.400000	2999999.400000		499999.000000	2999999.000000		31																					Successful-Equivalent
57	WGE	MGRS	WGE	UTM		31	31REK9999999999 			599999.400000	2999999.400000		599999.000000	2999999.000000		31																					Successful-Equivalent
58	WGE	MGRS	WGE	UTM		31	31RFK9999999999 			699999.400000	2999999.400000		699999.000000	2999999.000000		31																					Successful-Equivalent
59	WGE	MGRS	WGE	UTM		32	32RKQ0502299880 			205022.000000	2999879.600000		205021.999998	2999880.000000		32																					Successful-Equivalent
60	WGE	MGRS	WGE	UTM		30	30RYV6932199157 			769321.400000	3499157.000000		769321.000545	3499157.000014		30																					Successful-Equivalent
61	WGE	MGRS	WGE	UTM		31	31RBQ9999999999 			299999.400000	3499999.400000		299999.000000	3499999.000000		31																					Successful-Equivalent
62	WGE	MGRS	WGE	UTM		31	31RCQ9999999999 			399999.400000	3499999.400000		399999.000000	3499999.000000		31																					Successful-Equivalent
63	WGE	MGRS	WGE	UTM		31	31RDQ9999999999 			499999.400000	3499999.400000		499999.000000	3499999.000000		31																					Successful-Equivalent
64	WGE	MGRS	WGE	UTM		31	31REQ9999999999 			599999.400000	3499999.400000		599999.000000	3499999.000000		31																					Successful-Equivalent
65	WGE	MGRS	WGE	UTM		31	31RFQ9999999999 			699999.400000	3499999.400000		699999.000000	3499999.000000		31																					Successful-Equivalent
66	WGE	MGRS	WGE	UTM		32	32RKV3067799157 			230677.400000	3499157.100000		230676.999999	3499157.000000		32																					Successful-Equivalent
67	WGE	MGRS	WGE	UTM		30	30SYE4017298152 			740171.800000	3998152.000000		740172.000517	3998152.000014		30																					Successful-Equivalent
68	WGE	MGRS	WGE	UTM		31	31SBV9999999999 			299999.400000	3999999.400000		299999.000000	3999999.000000		31																					Successful-Equivalent
69	WGE	MGRS	WGE	UTM		31	31SCV9999999999 			399999.400000	3999999.400000		399999.000000	3999999.000000		31																					Successful-Equivalent
70	WGE	MGRS	WGE	UTM		31	31SDV9999999999 			499999.400000	3999999.400000		499999.000000	3999999.000000		31																					Successful-Equivalent
71	WGE	MGRS	WGE	UTM		31	31SEV9999999999 			599999.400000	3999999.400000		599999.000000	3999999.000000		31																					Successful-Equivalent
72	WGE	MGRS	WGE	UTM		31	31SFV9999999999 			699999.400000	3999999.400000		699999.000000	3999999.000000		31																					Successful-Equivalent
73	WGE	MGRS	WGE	UTM		32	32SKE5982798152 			259827.000000	3998152.100000		259826.999999	3998152.000000		32																					Successful-Equivalent
74	WGE	MGRS	WGE	UTM		31	31TBE9999999999 			299999.400000	4499999.400000		299999.000000	4499999.000000		31																					Successful-Equivalent
75	WGE	MGRS	WGE	UTM		31	31TCE9999999999 			399999.400000	4499999.400000		399999.000000	4499999.000000		31																					Successful-Equivalent
76	WGE	MGRS	WGE	UTM		31	31TDE9999999999 			499999.400000	4499999.400000		499999.000000	4499999.000000		31																					Successful-Equivalent
77	WGE	MGRS	WGE	UTM		31	31TEE9999999999 			599999.400000	4499999.400000		599999.000000	4499999.000000		31																					Successful-Equivalent
78	WGE	MGRS	WGE	UTM		31	31TFE9999999999 			699999.400000	4499999.400000		699999.000000	4499999.000000		31																					Successful-Equivalent
79	WGE	MGRS	WGE	UTM		31	31TBK9999999999 			299999.400000	4999999.400000		299999.000000	4999999.000000		31																					Successful-Equivalent
80	WGE	MGRS	WGE	UTM		31	31TCK9999999999 			399999.400000	4999999.400000		399999.000000	4999999.000000		31																					Successful-Equivalent
81	WGE	MGRS	WGE	UTM		31	31TDK9999999999 			499999.400000	4999999.400000		499999.000000	4999999.000000		31																					Successful-Equivalent
82	WGE	MGRS	WGE	UTM		31	31TEK9999999999 			599999.400000	4999999.400000		599999.000000	4999999.000000		31																					Successful-Equivalent
83	WGE	MGRS	WGE	UTM		31	31TFK9999999999 			699999.400000	4999999.400000		699999.000000	4999999.000000		31																					Successful-Equivalent
84	WGE	MGRS	WGE	UTM		31	31UBQ9999999999 			299999.400000	5499999.400000		299999.000000	5499999.000000		31																					Successful-Equivalent
85	WGE	MGRS	WGE	UTM		31	31UCQ9999999999 			399999.400000	5499999.400000		399999.000000	5499999.000000		31																					Successful-Equivalent
86	WGE	MGRS	WGE	UTM		31	31UDQ9999999999 			499999.400000	5499999.400000		499999.000000	5499999.000000		31																					Successful-Equivalent
87	WGE	MGRS	WGE	UTM		31	31UEQ9999999999 			599999.400000	5499999.400000		599999.000000	5499999.000000		31																					Successful-Equivalent
88	WGE	MGRS	WGE	UTM		31	31UFQ9999999999 			699999.400000	5499999.400000		699999.000000	5499999.000000		31																					Successful-Equivalent
89	WGE	MGRS	WGE	UTM		30	30UXE9221199669 			692210.600000	5999668.700000		692211.000374	5999669.000016		30																					Successful-Equivalent
90	WGE	MGRS	WGE	UTM		31	31UCV9999999999 			399999.400000	5999999.400000		399999.000000	5999999.000000		31																					Successful-Equivalent
91	WGE	MGRS	WGE	UTM		31	31UDV9999999999 			499999.400000	5999999.400000		499999.000000	5999999.000000		31																					Successful-Equivalent
92	WGE	MGRS	WGE	UTM		31	31UEV9999999999 			599999.400000	5999999.400000		599999.000000	5999999.000000		31																					Successful-Equivalent
93	WGE	MGRS	WGE	UTM		32	32ULE0778899669 			307788.200000	5999668.800000		307788.000000	5999669.000000		32																					Successful-Equivalent
94	WGE	MGRS	WGE	UTM		30	30VXK4868397704 			648682.700000	6497703.900000		648683.000333	6497704.000013		30																					Successful-Equivalent
95	WGE	MGRS	WGE	UTM		31	31VCE9999999999 			399999.400000	6499999.400000		399999.000000	6499999.000000		31																					Successful-Equivalent
96	WGE	MGRS	WGE	UTM		31	31VDE9999999999 			499999.400000	6499999.400000		499999.000000	6499999.000000		31																					Successful-Equivalent
97	WGE	MGRS	WGE	UTM		32	32VKL5169506636 			251695.000000	6506636.100000		251695.000018	6506636.000000		32																					Successful-Equivalent
98	WGE	MGRS	WGE	UTM		32	32VLK5131697704 			351316.100000	6497704.000000		351316.000000	6497704.000000		32																					Successful-Equivalent
99	WGE	MGRS	WGE	UTM		30	30VXQ0303895469 			603038.400000	6995468.500000		603038.000289	6995469.000009		30																					Successful-Equivalent
100	WGE	MGRS	WGE	UTM		31	31VCK9999999999 			399999.400000	6999999.400000		399999.000000	6999999.000000		31																					Successful-Equivalent
101	WGE	MGRS	WGE	UTM		31	31VDK9999999999 			499999.400000	6999999.400000		499999.000000	6999999.000000		31																					Successful-Equivalent
102	WGE	MGRS	WGE	UTM		32	32VKR9739504796 			297395.300000	7004795.700000		297395.000010	7004796.000000		32																					Successful-Equivalent
103	WGE	MGRS	WGE	UTM		32	32VLQ9696095469 			396960.400000	6995468.600000		396960.000000	6995469.000000		32																					Successful-Equivalent
104	WGE	MGRS	WGE	UTM		30	30WWV5555693003 			555556.100000	7493002.600000		555556.000244	7493003.000005		30																					Successful-Equivalent
105	WGE	MGRS	WGE	UTM		31	31WCQ9999999999 			399999.400000	7499999.400000		399999.000000	7499999.000000		31																					Successful-Equivalent
106	WGE	MGRS	WGE	UTM		31	31WDQ9999999999 			499999.400000	7499999.400000		499999.000000	7499999.000000		31																					Successful-Equivalent
107	WGE	MGRS	WGE	UTM		31	31WEQ9999999999 			599999.400000	7499999.400000		599999.000000	7499999.000000		31																					Successful-Equivalent
108	WGE	MGRS	WGE	UTM		32	32WMV4444393003 			444442.700000	7493002.700000		444443.000000	7493003.000000		32																					Successful-Equivalent
109	WGE	MGRS	WGE	UTM		30	30XWE0652490354 			506523.500000	7990353.800000		506524.000197	7990354.000001		30																					Successful-Equivalent
110	WGE	MGRS	WGE	UTM		31	31XCV9999999999 			399999.400000	7999999.400000		399999.000000	7999999.000000		31																					Successful-Equivalent
111	WGE	MGRS	WGE	UTM		31	31XDV9999999999 			499999.400000	7999999.400000		499999.000000	7999999.000000		31																					Successful-Equivalent
112	WGE	MGRS	WGE	UTM		31	31XEV9999999999 			599999.400000	7999999.400000		599999.000000	7999999.000000		31																					Successful-Equivalent
113	WGE	MGRS	WGE	UTM		31	31XFV9999999999 			699999.400000	7999999.400000		699998.999778	7999998.999985		31																					Successful-Equivalent
114	WGE	MGRS	WGE	UTM		30	30XVK5623687576 			456236.000000	8487576.100000		456236.000150	8487575.999996		30																					Successful-Equivalent
115	WGE	MGRS	WGE	UTM		30	30XWK5569097741 			555690.400000	8497740.900000		555690.000149	8497741.000005		30																					Successful-Equivalent
116	WGE	MGRS	WGE	UTM		31	31XDE9999999999 			499999.400000	8499999.400000		499999.000000	8499999.000000		31																					Successful-Equivalent
117	WGE	MGRS	WGE	UTM		31	31XEE9999999999 			599999.400000	8499999.400000		599998.999996	8499999.000000		31																					Successful-Equivalent
118	WGE	MGRS	WGE	UTM		33	33XUE8709991099 			387098.800000	8491099.000000		387099.000012	8491098.999999		33																					Successful-Equivalent
119	WGE	MGRS	WGE	UTM		30	30XWQ0443695052 			504435.800000	8995052.300000		504436.000100	8995052.000000		30																					Successful-Equivalent
120	WGE	MGRS	WGE	UTM		31	31XDK9999999999 			499999.400000	8999999.400000		499999.000000	8999999.000000		31																					Successful-Equivalent
121	WGE	MGRS	WGE	UTM		31	31XEK9999999999 			599999.400000	8999999.400000		599998.999888	8999998.999992		31																					Successful-Equivalent
122	WGE	MGRS	WGE	UTM		-30	30CVA5623612423 			456235.900000	1512422.700000		456236.000150	1512423.000004		-30																					Successful-Equivalent
123	WGE	MGRS	WGE	UTM		-30	30CWA5569002258 			555690.300000	1502257.900000		555690.000149	1502257.999995		-30																					Successful-Equivalent
124	WGE	MGRS	WGE	UTM		-31	31CDQ9999999999 			499999.400000	1499999.400000		499999.000000	1499999.000000		-31																					Successful-Equivalent
125	WGE	MGRS	WGE	UTM		-32	32CMA4430802258 			444308.500000	1502257.800000		444308.000000	1502258.000000		-32																					Successful-Equivalent
126	WGE	MGRS	WGE	UTM		-32	32CNA4376312423 			543762.900000	1512422.600000		543763.000000	1512423.000000		-32																					Successful-Equivalent
127	WGE	MGRS	WGE	UTM		-30	30CWF0652309645 			506523.400000	2009645.000000		506523.000197	2009644.999999		-30																					Successful-Equivalent
128	WGE	MGRS	WGE	UTM		-31	31CCV9999999999 			399999.400000	1999999.400000		399999.000000	1999999.000000		-31																					Successful-Equivalent
129	WGE	MGRS	WGE	UTM		-31	31CDV9999999999 			499999.400000	1999999.400000		499999.000000	1999999.000000		-31																					Successful-Equivalent
130	WGE	MGRS	WGE	UTM		-31	31CEV9999999999 			599999.400000	1999999.400000		599999.000000	1999999.000000		-31																					Successful-Equivalent
131	WGE	MGRS	WGE	UTM		-32	32CMF9347509645 			493475.400000	2009644.900000		493475.000000	2009645.000000		-32																					Successful-Equivalent
132	WGE	MGRS	WGE	UTM		-30	30DVL5610016654 			456100.300000	2516654.100000		456100.000245	2516654.000004		-30																					Successful-Equivalent
133	WGE	MGRS	WGE	UTM		-30	30DWL5555606996 			555556.000000	2506996.200000		555556.000244	2506995.999995		-30																					Successful-Equivalent
134	WGE	MGRS	WGE	UTM		-31	31DCE9999999999 			399999.400000	2499999.400000		399999.000000	2499999.000000		-31																					Successful-Equivalent
135	WGE	MGRS	WGE	UTM		-31	31DDE9999999999 			499999.400000	2499999.400000		499999.000000	2499999.000000		-31																					Successful-Equivalent
136	WGE	MGRS	WGE	UTM		-31	31DEE9999999999 			599999.400000	2499999.400000		599999.000000	2499999.000000		-31																					Successful-Equivalent
137	WGE	MGRS	WGE	UTM		-32	32DML4444306996 			444442.800000	2506996.100000		444443.000000	2506996.000000		-32																					Successful-Equivalent
138	WGE	MGRS	WGE	UTM		-32	32DNL4389916654 			543898.500000	2516654.000000		543899.000000	2516654.000000		-32																					Successful-Equivalent
139	WGE	MGRS	WGE	UTM		-30	30EVR0412923159 			404129.100000	3023159.000000		404129.000291	3023159.000009		-30																					Successful-Equivalent
140	WGE	MGRS	WGE	UTM		-30	30EWR0354713848 			503546.700000	3013848.100000		503547.000290	3013848.000000		-30																					Successful-Equivalent
141	WGE	MGRS	WGE	UTM		-30	30EXR0303804530 			603038.300000	3004530.300000		603038.000289	3004529.999991		-30																					Successful-Equivalent
142	WGE	MGRS	WGE	UTM		-31	31ECK9999999999 			399999.400000	2999999.400000		399999.000000	2999999.000000		-31																					Successful-Equivalent
143	WGE	MGRS	WGE	UTM		-31	31EDK9999999999 			499999.400000	2999999.400000		499999.000000	2999999.000000		-31																					Successful-Equivalent
144	WGE	MGRS	WGE	UTM		-31	31EEK9999999999 			599999.400000	2999999.400000		599999.000000	2999999.000000		-31																					Successful-Equivalent
145	WGE	MGRS	WGE	UTM		-32	32ELR9696104530 			396960.500000	3004530.200000		396961.000000	3004530.000000		-32																					Successful-Equivalent
146	WGE	MGRS	WGE	UTM		-32	32EMR9645213848 			496452.100000	3013848.000000		496452.000000	3013848.000000		-32																					Successful-Equivalent
147	WGE	MGRS	WGE	UTM		-32	32ENR9587023159 			595869.700000	3023158.900000		595870.000000	3023159.000000		-32																					Successful-Equivalent
148	WGE	MGRS	WGE	UTM		-30	30EVA4969520129 			449694.800000	3520128.700000		449695.000334	3520129.000004		-30																					Successful-Equivalent
149	WGE	MGRS	WGE	UTM		-30	30EWA4914611216 			549146.200000	3511216.100000		549146.000334	3511215.999996		-30																					Successful-Equivalent
150	WGE	MGRS	WGE	UTM		-30	30EXA4868302295 			648682.600000	3502294.900000		648683.000333	3502294.999987		-30																					Successful-Equivalent
151	WGE	MGRS	WGE	UTM		-31	31ECQ9999999999 			399999.400000	3499999.400000		399999.000000	3499999.000000		-31																					Successful-Equivalent
152	WGE	MGRS	WGE	UTM		-31	31EDQ9999999999 			499999.400000	3499999.400000		499999.000000	3499999.000000		-31																					Successful-Equivalent
153	WGE	MGRS	WGE	UTM		-31	31EEQ9999999999 			599999.400000	3499999.400000		599999.000000	3499999.000000		-31																					Successful-Equivalent
154	WGE	MGRS	WGE	UTM		-32	32ELA5131602295 			351316.200000	3502294.800000		351316.000000	3502295.000000		-32																					Successful-Equivalent
155	WGE	MGRS	WGE	UTM		-32	32EMA5085311216 			450852.600000	3511216.000000		450853.000000	3511216.000000		-32																					Successful-Equivalent
156	WGE	MGRS	WGE	UTM		-32	32ENA5030420129 			550304.000000	3520128.600000		550304.000000	3520129.000000		-32																					Successful-Equivalent
157	WGE	MGRS	WGE	UTM		-30	30FVF9312917260 			493128.800000	4017260.500000		493129.000376	4017260.000001		-30																					Successful-Equivalent
158	WGE	MGRS	WGE	UTM		-30	30FWF9262208800 			592621.800000	4008800.300000		592622.000375	4008799.999992		-30																					Successful-Equivalent
159	WGE	MGRS	WGE	UTM		-30	30FXF9221000330 			692210.500000	4000330.100000		692210.000374	4000329.999984		-30																					Successful-Equivalent
160	WGE	MGRS	WGE	UTM		-31	31FCV9999999999 			399999.400000	3999999.400000		399999.000000	3999999.000000		-31																					Successful-Equivalent
161	WGE	MGRS	WGE	UTM		-31	31FDV9999999999 			499999.400000	3999999.400000		499999.000000	3999999.000000		-31																					Successful-Equivalent
162	WGE	MGRS	WGE	UTM		-31	31FEV9999999999 			599999.400000	3999999.400000		599999.000000	3999999.000000		-31																					Successful-Equivalent
163	WGE	MGRS	WGE	UTM		-32	32FLF0778800330 			307788.300000	4000330.000000		307788.000000	4000330.000000		-32																					Successful-Equivalent
164	WGE	MGRS	WGE	UTM		-32	32FMF0737708800 			407377.000000	4008800.200000		407377.000000	4008800.000000		-32																					Successful-Equivalent
165	WGE	MGRS	WGE	UTM		-32	32FNF0687017260 			506870.000000	4017260.400000		506870.000000	4017260.000000		-32																					Successful-Equivalent
166	WGE	MGRS	WGE	UTM		-30	30FWL3416714591 			534167.000000	4514590.800000		534167.000415	4514590.999997		-30																					Successful-Equivalent
167	WGE	MGRS	WGE	UTM		-30	30FXL3370806635 			633707.900000	4506634.800000		633708.000414	4506634.999990		-30																					Successful-Equivalent
168	WGE	MGRS	WGE	UTM		-31	31FBE9999999999 			299999.400000	4499999.400000		299999.000000	4499999.000000		-31																					Successful-Equivalent
169	WGE	MGRS	WGE	UTM		-31	31FCE9999999999 			399999.400000	4499999.400000		399999.000000	4499999.000000		-31																					Successful-Equivalent
170	WGE	MGRS	WGE	UTM		-31	31FDE9999999999 			499999.400000	4499999.400000		499999.000000	4499999.000000		-31																					Successful-Equivalent
171	WGE	MGRS	WGE	UTM		-31	31FEE9999999999 			599999.400000	4499999.400000		599999.000000	4499999.000000		-31																					Successful-Equivalent
172	WGE	MGRS	WGE	UTM		-31	31FFE9999999999 			699999.400000	4499999.400000		699999.000000	4499999.000000		-31																					Successful-Equivalent
173	WGE	MGRS	WGE	UTM		-32	32FLL6629106635 			366290.900000	4506634.800000		366291.000000	4506635.000000		-32																					Successful-Equivalent
174	WGE	MGRS	WGE	UTM		-32	32FML6583214591 			465831.800000	4514590.700000		465832.000000	4514591.000000		-32																					Successful-Equivalent
175	WGE	MGRS	WGE	UTM		-30	30GWR7255812148 			572558.200000	5012147.700000		572558.000451	5012147.999995		-30																					Successful-Equivalent
176	WGE	MGRS	WGE	UTM		-30	30GXR7215104745 			672151.300000	5004745.000000		672151.000451	5004744.999988		-30																					Successful-Equivalent
177	WGE	MGRS	WGE	UTM		-31	31GBK9999999999 			299999.400000	4999999.400000		299999.000000	4999999.000000		-31																					Successful-Equivalent
178	WGE	MGRS	WGE	UTM		-31	31GCK9999999999 			399999.400000	4999999.400000		399999.000000	4999999.000000		-31																					Successful-Equivalent
179	WGE	MGRS	WGE	UTM		-31	31GDK9999999999 			499999.400000	4999999.400000		499999.000000	4999999.000000		-31																					Successful-Equivalent
180	WGE	MGRS	WGE	UTM		-31	31GEK9999999999 			599999.400000	4999999.400000		599999.000000	4999999.000000		-31																					Successful-Equivalent
181	WGE	MGRS	WGE	UTM		-31	31GFK9999999999 			699999.400000	4999999.400000		699999.000000	4999999.000000		-31																					Successful-Equivalent
182	WGE	MGRS	WGE	UTM		-32	32GLR2784704745 			327847.500000	5004744.900000		327847.000000	5004745.000000		-32																					Successful-Equivalent
183	WGE	MGRS	WGE	UTM		-32	32GMR2744112148 			427440.600000	5012147.600000		427441.000000	5012148.000000		-32																					Successful-Equivalent
184	WGE	MGRS	WGE	UTM		-30	30GXA0806509950 			608065.500000	5509950.300000		608065.000485	5509949.999993		-30																					Successful-Equivalent
185	WGE	MGRS	WGE	UTM		-30	30GYA0771303147 			707713.500000	5503146.800000		707713.000485	5503146.999986		-30																					Successful-Equivalent
186	WGE	MGRS	WGE	UTM		-31	31GBQ9999999999 			299999.400000	5499999.400000		299999.000000	5499999.000000		-31																					Successful-Equivalent
187	WGE	MGRS	WGE	UTM		-31	31GCQ9999999999 			399999.400000	5499999.400000		399999.000000	5499999.000000		-31																					Successful-Equivalent
188	WGE	MGRS	WGE	UTM		-31	31GDQ9999999999 			499999.400000	5499999.400000		499999.000000	5499999.000000		-31																					Successful-Equivalent
