TEST CASE ID	INPUT DATUM(Code)	INPUT PROJECTION	OUTPUT DATUM(Code)	OUTPUT PROJECTION	INPUT ZONE	OUTPUT ZONE	INPUT_COORDS			OUTPUT_COORDS			CALCULATED_OUTPUT_COORDS				INPUT_SYSTEM_PARAMETERS										OUTPUT_SYSTEM_PARAMETERS										RESULTS
18	WGE	MGRS	WGE	Geodetic			32NKK3406999447 			4.514600	6.603450	0.000000	4.514598	6.603452	0.000000																						Successful-Equivalent
19	WGE	MGRS	WGE	Geodetic			30PYQ5976098847 			9.028520	-0.637150	0.000000	9.028528	-0.637153	0.000000																						Successful-Equivalent
20	WGE	MGRS	WGE	Geodetic			31PBL0000000000 			9.036410	0.271310	0.000000	9.036408	0.271307	0.000000																						Successful-Equivalent
21	WGE	MGRS	WGE	Geodetic			31PCL0000000000 			9.042050	1.180480	0.000000	9.042047	1.180477	0.000000																						Successful-Equivalent
22	WGE	MGRS	WGE	Geodetic			31PDL0000000000 			9.045430	2.090120	0.000000	9.045433	2.090120	0.000000																						Successful-Equivalent
23	WGE	MGRS	WGE	Geodetic			31PEL0000000000 			9.046560	3.000000	0.000000	9.046562	3.000000	0.000000																						Successful-Equivalent
24	WGE	MGRS	WGE	Geodetic			31PFL0000000000 			9.045430	3.909880	0.000000	9.045433	3.909880	0.000000																						Successful-Equivalent
25	WGE	MGRS	WGE	Geodetic			31PGL0000000000 			9.042050	4.819520	0.000000	9.042047	4.819523	0.000000																						Successful-Equivalent
26	WGE	MGRS	WGE	Geodetic			31PHL0000000000 			9.036410	5.728690	0.000000	9.036408	5.728693	0.000000																						Successful-Equivalent
27	WGE	MGRS	WGE	Geodetic			32PKQ4024098847 			9.028520	6.637150	0.000000	9.028528	6.637153	0.000000																						Successful-Equivalent
28	WGE	MGRS	WGE	Geodetic			30PYV4951998153 			13.541120	-0.694510	0.000000	13.541117	-0.694502	0.000000																						Successful-Equivalent
29	WGE	MGRS	WGE	Geodetic			31PBR0000000000 			13.553070	0.228230	0.000000	13.553066	0.228229	0.000000																						Successful-Equivalent
30	WGE	MGRS	WGE	Geodetic			31PCR0000000000 			13.561610	1.151730	0.000000	13.561610	1.151728	0.000000																						Successful-Equivalent
31	WGE	MGRS	WGE	Geodetic			31PDR0000000000 			13.566740	2.075740	0.000000	13.566740	2.075736	0.000000																						Successful-Equivalent
32	WGE	MGRS	WGE	Geodetic			31PER0000000000 			13.568450	3.000000	0.000000	13.568451	3.000000	0.000000																						Successful-Equivalent
33	WGE	MGRS	WGE	Geodetic			31PFR0000000000 			13.566740	3.924260	0.000000	13.566740	3.924264	0.000000																						Successful-Equivalent
34	WGE	MGRS	WGE	Geodetic			31PGR0000000000 			13.561610	4.848270	0.000000	13.561610	4.848272	0.000000																						Successful-Equivalent
35	WGE	MGRS	WGE	Geodetic			31PHR0000000000 			13.553070	5.771770	0.000000	13.553066	5.771771	0.000000																						Successful-Equivalent
36	WGE	MGRS	WGE	Geodetic			32PKV5048198153 			13.541120	6.694510	0.000000	13.541117	6.694502	0.000000																						Successful-Equivalent
37	WGE	MGRS	WGE	Geodetic			30QYE3527497325 			18.051740	-0.777360	0.000000	18.051745	-0.777358	0.000000																						Successful-Equivalent
38	WGE	MGRS	WGE	Geodetic			31QBA0000000000 			18.067900	0.165990	0.000000	18.067898	0.165992	0.000000																						Successful-Equivalent
39	WGE	MGRS	WGE	Geodetic			31QCA0000000000 			18.079450	1.110190	0.000000	18.079455	1.110189	0.000000																						Successful-Equivalent
40	WGE	MGRS	WGE	Geodetic			31QDA0000000000 			18.086390	2.054950	0.000000	18.086395	2.054953	0.000000																						Successful-Equivalent
41	WGE	MGRS	WGE	Geodetic			31QEA0000000000 			18.088710	3.000000	0.000000	18.088709	3.000000	0.000000																						Successful-Equivalent
42	WGE	MGRS	WGE	Geodetic			31QFA0000000000 			18.086390	3.945050	0.000000	18.086395	3.945047	0.000000																						Successful-Equivalent
43	WGE	MGRS	WGE	Geodetic			31QGA0000000000 			18.079450	4.889810	0.000000	18.079455	4.889811	0.000000																						Successful-Equivalent
44	WGE	MGRS	WGE	Geodetic			31QHA0000000000 			18.067900	5.834010	0.000000	18.067898	5.834008	0.000000																						Successful-Equivalent
45	WGE	MGRS	WGE	Geodetic			32QKE6472697325 			18.051740	6.777360	0.000000	18.051745	6.777358	0.000000																						Successful-Equivalent
46	WGE	MGRS	WGE	Geodetic			31QBF0000000000 			22.580350	0.082480	0.000000	22.580346	0.082482	0.000000																						Successful-Equivalent
47	WGE	MGRS	WGE	Geodetic			31QCF0000000000 			22.595070	1.054450	0.000000	22.595068	1.054450	0.000000																						Successful-Equivalent
48	WGE	MGRS	WGE	Geodetic			31QDF0000000000 			22.603910	2.027060	0.000000	22.603909	2.027063	0.000000																						Successful-Equivalent
49	WGE	MGRS	WGE	Geodetic			31QEF0000000000 			22.606860	3.000000	0.000000	22.606857	3.000000	0.000000																						Successful-Equivalent
50	WGE	MGRS	WGE	Geodetic			31QFF0000000000 			22.603910	3.972940	0.000000	22.603909	3.972937	0.000000																						Successful-Equivalent
51	WGE	MGRS	WGE	Geodetic			31QGF0000000000 			22.595070	4.945550	0.000000	22.595068	4.945550	0.000000																						Successful-Equivalent
52	WGE	MGRS	WGE	Geodetic			31QHF0000000000 			22.580350	5.917520	0.000000	22.580346	5.917518	0.000000																						Successful-Equivalent
53	WGE	MGRS	WGE	Geodetic			30RYQ9497799880 			27.089890	-0.025310	0.000000	27.089885	-0.025315	0.000000																						Successful-Equivalent
54	WGE	MGRS	WGE	Geodetic			31RCL0000000000 			27.107980	0.982490	0.000000	27.107980	0.982494	0.000000																						Successful-Equivalent
55	WGE	MGRS	WGE	Geodetic			31RDL0000000000 			27.118850	1.991060	0.000000	27.118846	1.991058	0.000000																						Successful-Equivalent
56	WGE	MGRS	WGE	Geodetic			31REL0000000000 			27.122470	3.000000	0.000000	27.122470	3.000000	0.000000																						Successful-Equivalent
57	WGE	MGRS	WGE	Geodetic			31RFL0000000000 			27.118850	4.008940	0.000000	27.118846	4.008942	0.000000																						Successful-Equivalent
58	WGE	MGRS	WGE	Geodetic			31RGL0000000000 			27.107980	5.017510	0.000000	27.107980	5.017506	0.000000																						Successful-Equivalent
59	WGE	MGRS	WGE	Geodetic			32RKQ0502399880 			27.089890	6.025310	0.000000	27.089885	6.025315	0.000000																						Successful-Equivalent
60	WGE	MGRS	WGE	Geodetic			30RYV6932299158 			31.596040	-0.161590	0.000000	31.596039	-0.161588	0.000000																						Successful-Equivalent
61	WGE	MGRS	WGE	Geodetic			31RCR0000000000 			31.617780	0.891510	0.000000	31.617775	0.891514	0.000000																						Successful-Equivalent
62	WGE	MGRS	WGE	Geodetic			31RDR0000000000 			31.630830	1.945530	0.000000	31.630832	1.945529	0.000000																						Successful-Equivalent
63	WGE	MGRS	WGE	Geodetic			31RER0000000000 			31.635190	3.000000	0.000000	31.635186	3.000000	0.000000																						Successful-Equivalent
64	WGE	MGRS	WGE	Geodetic			31RFR0000000000 			31.630830	4.054470	0.000000	31.630832	4.054471	0.000000																						Successful-Equivalent
65	WGE	MGRS	WGE	Geodetic			31RGR0000000000 			31.617780	5.108490	0.000000	31.617775	5.108486	0.000000																						Successful-Equivalent
66	WGE	MGRS	WGE	Geodetic			32RKV3067899158 			31.596040	6.161590	0.000000	31.596039	6.161588	0.000000																						Successful-Equivalent
67	WGE	MGRS	WGE	Geodetic			30SYE4017298153 			36.098350	-0.332180	0.000000	36.098352	-0.332181	0.000000																						Successful-Equivalent
68	WGE	MGRS	WGE	Geodetic			31SCA0000000000 			36.124100	0.777610	0.000000	36.124096	0.777609	0.000000																						Successful-Equivalent
69	WGE	MGRS	WGE	Geodetic			31SDA0000000000 			36.139560	1.888520	0.000000	36.139560	1.888522	0.000000																						Successful-Equivalent
70	WGE	MGRS	WGE	Geodetic			31SEA0000000000 			36.144720	3.000000	0.000000	36.144718	3.000000	0.000000																						Successful-Equivalent
71	WGE	MGRS	WGE	Geodetic			31SFA0000000000 			36.139560	4.111480	0.000000	36.139560	4.111478	0.000000																						Successful-Equivalent
72	WGE	MGRS	WGE	Geodetic			31SGA0000000000 			36.124100	5.222390	0.000000	36.124096	5.222391	0.000000																						Successful-Equivalent
73	WGE	MGRS	WGE	Geodetic			32SKE5982898153 			36.098350	6.332180	0.000000	36.098352	6.332181	0.000000																						Successful-Equivalent
74	WGE	MGRS	WGE	Geodetic			31TCF0000000000 			40.626640	0.635320	0.000000	40.626640	0.635319	0.000000																						Successful-Equivalent
75	WGE	MGRS	WGE	Geodetic			31TDF0000000000 			40.644800	1.817300	0.000000	40.644800	1.817300	0.000000																						Successful-Equivalent
76	WGE	MGRS	WGE	Geodetic			31TEF0000000000 			40.650860	3.000000	0.000000	40.650857	3.000000	0.000000																						Successful-Equivalent
77	WGE	MGRS	WGE	Geodetic			31TFF0000000000 			40.644800	4.182700	0.000000	40.644800	4.182700	0.000000																						Successful-Equivalent
78	WGE	MGRS	WGE	Geodetic			31TGF0000000000 			40.626640	5.364680	0.000000	40.626640	5.364681	0.000000																						Successful-Equivalent
79	WGE	MGRS	WGE	Geodetic			31TCL0000000000 			45.125150	0.456880	0.000000	45.125154	0.456877	0.000000																						Successful-Equivalent
80	WGE	MGRS	WGE	Geodetic			31TDL0000000000 			45.146390	1.727970	0.000000	45.146393	1.727967	0.000000																						Successful-Equivalent
81	WGE	MGRS	WGE	Geodetic			31TEL0000000000 			45.153480	3.000000	0.000000	45.153477	3.000000	0.000000																						Successful-Equivalent
82	WGE	MGRS	WGE	Geodetic			31TFL0000000000 			45.146390	4.272030	0.000000	45.146393	4.272033	0.000000																						Successful-Equivalent
83	WGE	MGRS	WGE	Geodetic			31TGL0000000000 			45.125150	5.543120	0.000000	45.125154	5.543123	0.000000																						Successful-Equivalent
84	WGE	MGRS	WGE	Geodetic			31UCR0000000000 			49.619420	0.230940	0.000000	49.619417	0.230942	0.000000																						Successful-Equivalent
85	WGE	MGRS	WGE	Geodetic			31UDR0000000000 			49.644260	1.614830	0.000000	49.644257	1.614831	0.000000																						Successful-Equivalent
86	WGE	MGRS	WGE	Geodetic			31UER0000000000 			49.652540	3.000000	0.000000	49.652543	3.000000	0.000000																						Successful-Equivalent
87	WGE	MGRS	WGE	Geodetic			31UFR0000000000 			49.644260	4.385170	0.000000	49.644257	4.385169	0.000000																						Successful-Equivalent
88	WGE	MGRS	WGE	Geodetic			31UGR0000000000 			49.619420	5.769060	0.000000	49.619417	5.769058	0.000000																						Successful-Equivalent
89	WGE	MGRS	WGE	Geodetic			30UXE9221199669 			54.109210	-0.059590	0.000000	54.109204	-0.059596	0.000000																						Successful-Equivalent
90	WGE	MGRS	WGE	Geodetic			31UDA0000000000 			54.138370	1.469300	0.000000	54.138373	1.469299	0.000000																						Successful-Equivalent
91	WGE	MGRS	WGE	Geodetic			31UEA0000000000 			54.148100	3.000000	0.000000	54.148104	3.000000	0.000000																						Successful-Equivalent
92	WGE	MGRS	WGE	Geodetic			31UFA0000000000 			54.138370	4.530700	0.000000	54.138373	4.530701	0.000000																						Successful-Equivalent
93	WGE	MGRS	WGE	Geodetic			32ULE0778999669 			54.109210	6.059590	0.000000	54.109204	6.059596	0.000000																						Successful-Equivalent
94	WGE	MGRS	WGE	Geodetic			30VXK4868397705 			58.594230	-0.441700	0.000000	58.594234	-0.441703	0.000000																						Successful-Equivalent
95	WGE	MGRS	WGE	Geodetic			31VDF0000000000 			58.628770	1.277810	0.000000	58.628771	1.277807	0.000000																						Successful-Equivalent
96	WGE	MGRS	WGE	Geodetic			32VJL5199015582 			58.640300	3.000000	0.000000	58.640298	2.999997	0.000000																						Successful-Equivalent
97	WGE	MGRS	WGE	Geodetic			32VKL5169606637 			58.628770	4.722190	0.000000	58.628774	4.722198	0.000000																						Successful-Equivalent
98	WGE	MGRS	WGE	Geodetic			32VLK5131797705 			58.594230	6.441700	0.000000	58.594234	6.441703	0.000000																						Successful-Equivalent
99	WGE	MGRS	WGE	Geodetic			30VXQ0303995469 			63.074000	-0.960350	0.000000	63.073995	-0.960351	0.000000																						Successful-Equivalent
100	WGE	MGRS	WGE	Geodetic			31VDL0000000000 			63.115490	1.017700	0.000000	63.115490	1.017698	0.000000																						Successful-Equivalent
101	WGE	MGRS	WGE	Geodetic			32VJR9775814135 			63.129340	3.000000	0.000000	63.129341	3.000008	0.000000																						Successful-Equivalent
102	WGE	MGRS	WGE	Geodetic			32VKR9739604796 			63.115490	4.982300	0.000000	63.115487	4.982304	0.000000																						Successful-Equivalent
103	WGE	MGRS	WGE	Geodetic			32VLQ9696195469 			63.074000	6.960350	0.000000	63.073995	6.960351	0.000000																						Successful-Equivalent
104	WGE	MGRS	WGE	Geodetic			30WWV5555793003 			67.547530	-1.696380	0.000000	67.547526	-1.696372	0.000000																						Successful-Equivalent
105	WGE	MGRS	WGE	Geodetic			31WDR0000000000 			67.598500	0.648150	0.000000	67.598504	0.648147	0.000000																						Successful-Equivalent
106	WGE	MGRS	WGE	Geodetic			31WER0000000000 			67.615530	3.000000	0.000000	67.615527	3.000000	0.000000																						Successful-Equivalent
107	WGE	MGRS	WGE	Geodetic			31WFR0000000000 			67.598500	5.351850	0.000000	67.598504	5.351853	0.000000																						Successful-Equivalent
108	WGE	MGRS	WGE	Geodetic			32WMV4444393003 			67.547530	7.696380	0.000000	67.547526	7.696372	0.000000																						Successful-Equivalent
109	WGE	MGRS	WGE	Geodetic			30XWE0652490354 			72.012660	-2.810720	0.000000	72.012652	-2.810717	0.000000																						Successful-Equivalent
110	WGE	MGRS	WGE	Geodetic			31XDA0000000000 			72.077540	0.087510	0.000000	72.077537	0.087508	0.000000																						Successful-Equivalent
111	WGE	MGRS	WGE	Geodetic			31XEA0000000000 			72.099220	3.000000	0.000000	72.099223	3.000000	0.000000																						Successful-Equivalent
112	WGE	MGRS	WGE	Geodetic			31XFA0000000000 			72.077540	5.912490	0.000000	72.077537	5.912492	0.000000																						Successful-Equivalent
113	WGE	MGRS	WGE	Geodetic			31XGA0000000000 			72.012660	8.810720	0.000000	72.012656	8.810716	0.000000																						Successful-Equivalent
114	WGE	MGRS	WGE	Geodetic			30XVK5623787577 			76.463940	-4.675210	0.000000	76.463946	-4.675191	0.000000																						Successful-Equivalent
115	WGE	MGRS	WGE	Geodetic			30XWK5569197742 			76.551520	-0.854430	0.000000	76.551525	-0.854426	0.000000																						Successful-Equivalent
116	WGE	MGRS	WGE	Geodetic			31XEF0000000000 			76.580850	3.000000	0.000000	76.580850	3.000000	0.000000																						Successful-Equivalent
117	WGE	MGRS	WGE	Geodetic			31XFF0000000000 			76.551520	6.854430	0.000000	76.551521	6.854428	0.000000																						Successful-Equivalent
118	WGE	MGRS	WGE	Geodetic			33XUE8710091099 			76.463940	10.675210	0.000000	76.463939	10.675228	0.000000																						Successful-Equivalent
119	WGE	MGRS	WGE	Geodetic			30XWQ0443695053 			81.016470	-2.745520	0.000000	81.016475	-2.745534	0.000000																						Successful-Equivalent
120	WGE	MGRS	WGE	Geodetic			31XEL0000000000 			81.060880	3.000000	0.000000	81.060881	3.000000	0.000000																						Successful-Equivalent
121	WGE	MGRS	WGE	Geodetic			31XFL0000000000 			81.016470	8.745520	0.000000	81.016474	8.745517	0.000000																						Successful-Equivalent
122	WGE	MGRS	WGE	Geodetic			ZAB3114205767 			84.644100	3.000000	0.000000	84.644099	2.999958	0.000000																						Successful-Equivalent
123	WGE	MGRS	WGE	Geodetic			AZX5213198204 			-81.016470	-2.745520	0.000000	-81.016473	-2.745523	0.000000																						Successful-Equivalent
124	WGE	MGRS	WGE	Geodetic			BAX5204293029 			-81.060880	3.000000	0.000000	-81.060881	2.999974	0.000000																						Successful-Equivalent
125	WGE	MGRS	WGE	Geodetic			BBX5194787732 			-81.016470	8.745520	0.000000	-81.016475	8.745495	0.000000																						Successful-Equivalent
126	WGE	MGRS	WGE	Geodetic			30CVA5623712423 			-76.463940	-4.675210	0.000000	-76.463946	-4.675191	0.000000																						Successful-Equivalent
127	WGE	MGRS	WGE	Geodetic			30CWA5569102258 			-76.551520	-0.854430	0.000000	-76.551525	-0.854426	0.000000																						Successful-Equivalent
128	WGE	MGRS	WGE	Geodetic			31CER0000000000 			-76.580850	3.000000	0.000000	-76.580850	3.000000	0.000000																						Successful-Equivalent
129	WGE	MGRS	WGE	Geodetic			32CMA4430902258 			-76.551520	6.854430	0.000000	-76.551525	6.854426	0.000000																						Successful-Equivalent
130	WGE	MGRS	WGE	Geodetic			32CNA4376312423 			-76.463940	10.675210	0.000000	-76.463946	10.675191	0.000000																						Successful-Equivalent
131	WGE	MGRS	WGE	Geodetic			30CWF0652409646 			-72.012660	-2.810720	0.000000	-72.012652	-2.810717	0.000000																						Successful-Equivalent
132	WGE	MGRS	WGE	Geodetic			31CDA0000000000 			-72.077540	0.087510	0.000000	-72.077537	0.087508	0.000000																						Successful-Equivalent
133	WGE	MGRS	WGE	Geodetic			31CEA0000000000 			-72.099220	3.000000	0.000000	-72.099223	3.000000	0.000000																						Successful-Equivalent
134	WGE	MGRS	WGE	Geodetic			31CFA0000000000 			-72.077540	5.912490	0.000000	-72.077537	5.912492	0.000000																						Successful-Equivalent
135	WGE	MGRS	WGE	Geodetic			32CMF9347609646 			-72.012660	8.810720	0.000000	-72.012652	8.810717	0.000000																						Successful-Equivalent
136	WGE	MGRS	WGE	Geodetic			30DVL5610116655 			-67.462880	-4.026390	0.000000	-67.462877	-4.026388	0.000000																						Successful-Equivalent
137	WGE	MGRS	WGE	Geodetic			30DWL5555706997 			-67.547530	-1.696380	0.000000	-67.547526	-1.696372	0.000000																						Successful-Equivalent
138	WGE	MGRS	WGE	Geodetic			31DDF0000000000 			-67.598500	0.648150	0.000000	-67.598504	0.648147	0.000000																						Successful-Equivalent
139	WGE	MGRS	WGE	Geodetic			31DEF0000000000 			-67.615530	3.000000	0.000000	-67.615527	3.000000	0.000000																						Successful-Equivalent
140	WGE	MGRS	WGE	Geodetic			31DFF0000000000 			-67.598500	5.351850	0.000000	-67.598504	5.351853	0.000000																						Successful-Equivalent
141	WGE	MGRS	WGE	Geodetic			32DML4444306997 			-67.547530	7.696380	0.000000	-67.547526	7.696372	0.000000																						Successful-Equivalent
142	WGE	MGRS	WGE	Geodetic			32DNL4389916655 			-67.462880	10.026390	0.000000	-67.462877	10.026388	0.000000																						Successful-Equivalent
143	WGE	MGRS	WGE	Geodetic			30EVR0413023160 			-62.908860	-4.887020	0.000000	-62.908856	-4.887018	0.000000																						Successful-Equivalent
144	WGE	MGRS	WGE	Geodetic			30EWR0354713849 			-63.005030	-2.929950	0.000000	-63.005025	-2.929962	0.000000																						Successful-Equivalent
145	WGE	MGRS	WGE	Geodetic			30EXR0303904531 			-63.074000	-0.960350	0.000000	-63.073995	-0.960351	0.000000																						Successful-Equivalent
146	WGE	MGRS	WGE	Geodetic			31EDL0000000000 			-63.115490	1.017700	0.000000	-63.115490	1.017698	0.000000																						Successful-Equivalent
147	WGE	MGRS	WGE	Geodetic			31EEL0000000000 			-63.129340	3.000000	0.000000	-63.129340	3.000000	0.000000																						Successful-Equivalent
148	WGE	MGRS	WGE	Geodetic			31EFL0000000000 			-63.115490	4.982300	0.000000	-63.115490	4.982302	0.000000																						Successful-Equivalent
149	WGE	MGRS	WGE	Geodetic			32ELR9696104531 			-63.074000	6.960350	0.000000	-63.073995	6.960351	0.000000																						Successful-Equivalent
150	WGE	MGRS	WGE	Geodetic			32EMR9645313849 			-63.005030	8.929950	0.000000	-63.005025	8.929962	0.000000																						Successful-Equivalent
151	WGE	MGRS	WGE	Geodetic			32ENR9587023160 			-62.908860	10.887020	0.000000	-62.908856	10.887018	0.000000																						Successful-Equivalent
152	WGE	MGRS	WGE	Geodetic			30EVA4969520129 			-58.456610	-3.862060	0.000000	-58.456616	-3.862068	0.000000																						Successful-Equivalent
153	WGE	MGRS	WGE	Geodetic			30EWA4914711217 			-58.536780	-2.155860	0.000000	-58.536781	-2.155856	0.000000																						Successful-Equivalent
154	WGE	MGRS	WGE	Geodetic			30EXA4868302295 			-58.594230	-0.441700	0.000000	-58.594234	-0.441703	0.000000																						Successful-Equivalent
155	WGE	MGRS	WGE	Geodetic			31EDR0000000000 			-58.628770	1.277810	0.000000	-58.628771	1.277807	0.000000																						Successful-Equivalent
156	WGE	MGRS	WGE	Geodetic			31EER0000000000 			-58.640300	3.000000	0.000000	-58.640297	3.000000	0.000000																						Successful-Equivalent
157	WGE	MGRS	WGE	Geodetic			31EFR0000000000 			-58.628770	4.722190	0.000000	-58.628771	4.722193	0.000000																						Successful-Equivalent
158	WGE	MGRS	WGE	Geodetic			32ELA5131702295 			-58.594230	6.441700	0.000000	-58.594234	6.441703	0.000000																						Successful-Equivalent
159	WGE	MGRS	WGE	Geodetic			32EMA5085311217 			-58.536780	8.155860	0.000000	-58.536781	8.155856	0.000000																						Successful-Equivalent
160	WGE	MGRS	WGE	Geodetic			32ENA5030520129 			-58.456610	9.862060	0.000000	-58.456616	9.862068	0.000000																						Successful-Equivalent
161	WGE	MGRS	WGE	Geodetic			30FVF9312917261 			-53.992920	-3.104800	0.000000	-53.992920	-3.104804	0.000000																						Successful-Equivalent
162	WGE	MGRS	WGE	Geodetic			30FWF9262208801 			-54.060680	-1.584880	0.000000	-54.060679	-1.584889	0.000000																						Successful-Equivalent
163	WGE	MGRS	WGE	Geodetic			30FXF9221100331 			-54.109210	-0.059590	0.000000	-54.109204	-0.059596	0.000000																						Successful-Equivalent
164	WGE	MGRS	WGE	Geodetic			31FDA0000000000 			-54.138370	1.469300	0.000000	-54.138373	1.469299	0.000000																						Successful-Equivalent
165	WGE	MGRS	WGE	Geodetic			31FEA0000000000 			-54.148100	3.000000	0.000000	-54.148104	3.000000	0.000000																						Successful-Equivalent
166	WGE	MGRS	WGE	Geodetic			31FFA0000000000 			-54.138370	4.530700	0.000000	-54.138373	4.530701	0.000000																						Successful-Equivalent
167	WGE	MGRS	WGE	Geodetic			32FLF0778900331 			-54.109210	6.059590	0.000000	-54.109204	6.059596	0.000000																						Successful-Equivalent
168	WGE	MGRS	WGE	Geodetic			32FMF0737808801 			-54.060680	7.584880	0.000000	-54.060679	7.584889	0.000000																						Successful-Equivalent
169	WGE	MGRS	WGE	Geodetic			32FNF0687117261 			-53.992920	9.104800	0.000000	-53.992920	9.104804	0.000000																						Successful-Equivalent
170	WGE	MGRS	WGE	Geodetic			30FWL3416814591 			-49.520340	-2.527920	0.000000	-49.520338	-2.527919	0.000000																						Successful-Equivalent
171	WGE	MGRS	WGE	Geodetic			30FXL3370906635 			-49.578080	-1.150400	0.000000	-49.578083	-1.150389	0.000000																						Successful-Equivalent
172	WGE	MGRS	WGE	Geodetic			31FCF0000000000 			-49.619420	0.230940	0.000000	-49.619417	0.230942	0.000000																						Successful-Equivalent
173	WGE	MGRS	WGE	Geodetic			31FDF0000000000 			-49.644260	1.614830	0.000000	-49.644257	1.614831	0.000000																						Successful-Equivalent
174	WGE	MGRS	WGE	Geodetic			31FEF0000000000 			-49.652540	3.000000	0.000000	-49.652543	3.000000	0.000000																						Successful-Equivalent
175	WGE	MGRS	WGE	Geodetic			31FFF0000000000 			-49.644260	4.385170	0.000000	-49.644257	4.385169	0.000000																						Successful-Equivalent
176	WGE	MGRS	WGE	Geodetic			31FGF0000000000 			-49.619420	5.769060	0.000000	-49.619417	5.769058	0.000000																						Successful-Equivalent
177	WGE	MGRS	WGE	Geodetic			32FLL6629106635 			-49.578080	7.150400	0.000000	-49.578083	7.150389	0.000000																						Successful-Equivalent
178	WGE	MGRS	WGE	Geodetic			32FML6583214591 			-49.520340	8.527920	0.000000	-49.520338	8.527919	0.000000																						Successful-Equivalent
179	WGE	MGRS	WGE	Geodetic			30GWR7255912148 			-45.040410	-2.078730	0.000000	-45.040408	-2.078731	0.000000																						Successful-Equivalent
180	WGE	MGRS	WGE	Geodetic			30GXR7215204746 			-45.089800	-0.812330	0.000000	-45.089798	-0.812333	0.000000																						Successful-Equivalent
181	WGE	MGRS	WGE	Geodetic			31GCL0000000000 			-45.125150	0.456880	0.000000	-45.125154	0.456877	0.000000																						Successful-Equivalent
182	WGE	MGRS	WGE	Geodetic			31GDL0000000000 			-45.146390	1.727970	0.000000	-45.146393	1.727967	0.000000																						Successful-Equivalent
