TEST CASE ID	INPUT DATUM(Code)	INPUT PROJECTION	OUTPUT DATUM(Code)	OUTPUT PROJECTION	INPUT ZONE	OUTPUT ZONE	INPUT_COORDS			OUTPUT_COORDS			CALCULATED_OUTPUT_COORDS				INPUT_SYSTEM_PARAMETERS										OUTPUT_SYSTEM_PARAMETERS										RESULTS
19	WGE	MGRS	WGE	UTM		30	30PYQ5976098847 			759760.000000	998847.000000		759760.000630	998847.000004		30																					Successful-Equivalent
20	WGE	MGRS	WGE	UTM		31	31PBL0000000000 			200000.000000	1000000.000000		200000.000001	1000000.000000		31																					Successful-Equivalent
21	WGE	MGRS	WGE	UTM		31	31PCL0000000000 			300000.000000	1000000.000000		300000.000000	1000000.000000		31																					Successful-Equivalent
22	WGE	MGRS	WGE	UTM		31	31PDL0000000000 			400000.000000	1000000.000000		400000.000000	1000000.000000		31																					Successful-Equivalent
23	WGE	MGRS	WGE	UTM		31	31PEL0000000000 			500000.000000	1000000.000000		500000.000000	1000000.000000		31																					Successful-Equivalent
24	WGE	MGRS	WGE	UTM		31	31PFL0000000000 			600000.000000	1000000.000000		600000.000000	1000000.000000		31																					Successful-Equivalent
25	WGE	MGRS	WGE	UTM		31	31PGL0000000000 			700000.000000	1000000.000000		700000.000000	1000000.000000		31																					Successful-Equivalent
26	WGE	MGRS	WGE	UTM		31	31PHL0000000000 			800000.000000	1000000.000000		799999.999999	1000000.000000		31																					Successful-Equivalent
27	WGE	MGRS	WGE	UTM		32	32PKQ4024098847 			240240.000000	998847.000000		240240.000000	998847.000000		32																					Successful-Equivalent
28	WGE	MGRS	WGE	UTM		30	30PYV4951998153 			749519.000000	1498153.000000		749519.000620	1498153.000006		30																					Successful-Equivalent
29	WGE	MGRS	WGE	UTM		31	31PBR0000000000 			200000.000000	1500000.000000		200000.000000	1500000.000000		31																					Successful-Equivalent
30	WGE	MGRS	WGE	UTM		31	31PCR0000000000 			300000.000000	1500000.000000		300000.000000	1500000.000000		31																					Successful-Equivalent
31	WGE	MGRS	WGE	UTM		31	31PDR0000000000 			400000.000000	1500000.000000		400000.000000	1500000.000000		31																					Successful-Equivalent
32	WGE	MGRS	WGE	UTM		31	31PER0000000000 			500000.000000	1500000.000000		500000.000000	1500000.000000		31																					Successful-Equivalent
33	WGE	MGRS	WGE	UTM		31	31PFR0000000000 			600000.000000	1500000.000000		600000.000000	1500000.000000		31																					Successful-Equivalent
34	WGE	MGRS	WGE	UTM		31	31PGR0000000000 			700000.000000	1500000.000000		700000.000000	1500000.000000		31																					Successful-Equivalent
35	WGE	MGRS	WGE	UTM		31	31PHR0000000000 			800000.000000	1500000.000000		800000.000000	1500000.000000		31																					Successful-Equivalent
36	WGE	MGRS	WGE	UTM		32	32PKV5048198153 			250481.000000	1498153.000000		250481.000000	1498153.000000		32																					Successful-Equivalent
37	WGE	MGRS	WGE	UTM		30	30QYE3527497325 			735274.000000	1997325.000000		735274.000607	1997325.000007		30																					Successful-Equivalent
38	WGE	MGRS	WGE	UTM		31	31QBA0000000000 			200000.000000	2000000.000000		199999.999999	2000000.000000		31																					Successful-Equivalent
39	WGE	MGRS	WGE	UTM		31	31QCA0000000000 			300000.000000	2000000.000000		300000.000000	2000000.000000		31																					Successful-Equivalent
40	WGE	MGRS	WGE	UTM		31	31QDA0000000000 			400000.000000	2000000.000000		400000.000000	2000000.000000		31																					Successful-Equivalent
41	WGE	MGRS	WGE	UTM		31	31QEA0000000000 			500000.000000	2000000.000000		500000.000000	2000000.000000		31																					Successful-Equivalent
42	WGE	MGRS	WGE	UTM		31	31QFA0000000000 			600000.000000	2000000.000000		600000.000000	2000000.000000		31																					Successful-Equivalent
43	WGE	MGRS	WGE	UTM		31	31QGA0000000000 			700000.000000	2000000.000000		700000.000000	2000000.000000		31																					Successful-Equivalent
44	WGE	MGRS	WGE	UTM		31	31QHA0000000000 			800000.000000	2000000.000000		800000.000001	2000000.000000		31																					Successful-Equivalent
45	WGE	MGRS	WGE	UTM		32	32QKE6472697325 			264726.000000	1997325.000000		264726.000000	1997325.000000		32																					Successful-Equivalent
46	WGE	MGRS	WGE	UTM		31	31QBF0000000000 			200000.000000	2500000.000000		199999.999999	2500000.000000		31																					Successful-Equivalent
47	WGE	MGRS	WGE	UTM		31	31QCF0000000000 			300000.000000	2500000.000000		300000.000000	2500000.000000		31																					Successful-Equivalent
48	WGE	MGRS	WGE	UTM		31	31QDF0000000000 			400000.000000	2500000.000000		400000.000000	2500000.000000		31																					Successful-Equivalent
49	WGE	MGRS	WGE	UTM		31	31QEF0000000000 			500000.000000	2500000.000000		500000.000000	2500000.000000		31																					Successful-Equivalent
50	WGE	MGRS	WGE	UTM		31	31QFF0000000000 			600000.000000	2500000.000000		600000.000000	2500000.000000		31																					Successful-Equivalent
51	WGE	MGRS	WGE	UTM		31	31QGF0000000000 			700000.000000	2500000.000000		700000.000000	2500000.000000		31																					Successful-Equivalent
52	WGE	MGRS	WGE	UTM		31	31QHF0000000000 			800000.000000	2500000.000000		800000.000001	2500000.000000		31																					Successful-Equivalent
53	WGE	MGRS	WGE	UTM		30	30RYQ9497799880 			794977.000000	2999880.000000		794977.000570	2999880.000013		30																					Successful-Equivalent
54	WGE	MGRS	WGE	UTM		31	31RCL0000000000 			300000.000000	3000000.000000		300000.000000	3000000.000000		31																					Successful-Equivalent
55	WGE	MGRS	WGE	UTM		31	31RDL0000000000 			400000.000000	3000000.000000		400000.000000	3000000.000000		31																					Successful-Equivalent
56	WGE	MGRS	WGE	UTM		31	31REL0000000000 			500000.000000	3000000.000000		500000.000000	3000000.000000		31																					Successful-Equivalent
57	WGE	MGRS	WGE	UTM		31	31RFL0000000000 			600000.000000	3000000.000000		600000.000000	3000000.000000		31																					Successful-Equivalent
58	WGE	MGRS	WGE	UTM		31	31RGL0000000000 			700000.000000	3000000.000000		700000.000000	3000000.000000		31																					Successful-Equivalent
59	WGE	MGRS	WGE	UTM		32	32RKQ0502399880 			205023.000000	2999880.000000		205022.999998	2999880.000000		32																					Successful-Equivalent
60	WGE	MGRS	WGE	UTM		30	30RYV6932299158 			769322.000000	3499158.000000		769322.000545	3499158.000014		30																					Successful-Equivalent
61	WGE	MGRS	WGE	UTM		31	31RCR0000000000 			300000.000000	3500000.000000		300000.000000	3500000.000000		31																					Successful-Equivalent
62	WGE	MGRS	WGE	UTM		31	31RDR0000000000 			400000.000000	3500000.000000		400000.000000	3500000.000000		31																					Successful-Equivalent
63	WGE	MGRS	WGE	UTM		31	31RER0000000000 			500000.000000	3500000.000000		500000.000000	3500000.000000		31																					Successful-Equivalent
64	WGE	MGRS	WGE	UTM		31	31RFR0000000000 			600000.000000	3500000.000000		600000.000000	3500000.000000		31																					Successful-Equivalent
65	WGE	MGRS	WGE	UTM		31	31RGR0000000000 			700000.000000	3500000.000000		700000.000000	3500000.000000		31																					Successful-Equivalent
66	WGE	MGRS	WGE	UTM		32	32RKV3067899158 			230678.000000	3499158.000000		230677.999999	3499158.000000		32																					Successful-Equivalent
67	WGE	MGRS	WGE	UTM		30	30SYE4017298153 			740172.000000	3998153.000000		740172.000517	3998153.000014		30																					Successful-Equivalent
68	WGE	MGRS	WGE	UTM		31	31SCA0000000000 			300000.000000	4000000.000000		300000.000000	4000000.000000		31																					Successful-Equivalent
69	WGE	MGRS	WGE	UTM		31	31SDA0000000000 			400000.000000	4000000.000000		400000.000000	4000000.000000		31																					Successful-Equivalent
70	WGE	MGRS	WGE	UTM		31	31SEA0000000000 			500000.000000	4000000.000000		500000.000000	4000000.000000		31																					Successful-Equivalent
71	WGE	MGRS	WGE	UTM		31	31SFA0000000000 			600000.000000	4000000.000000		600000.000000	4000000.000000		31																					Successful-Equivalent
72	WGE	MGRS	WGE	UTM		31	31SGA0000000000 			700000.000000	4000000.000000		700000.000000	4000000.000000		31																					Successful-Equivalent
73	WGE	MGRS	WGE	UTM		32	32SKE5982898153 			259828.000000	3998153.000000		259827.999999	3998153.000000		32																					Successful-Equivalent
74	WGE	MGRS	WGE	UTM		31	31TCF0000000000 			300000.000000	4500000.000000		300000.000000	4500000.000000		31																					Successful-Equivalent
75	WGE	MGRS	WGE	UTM		31	31TDF0000000000 			400000.000000	4500000.000000		400000.000000	4500000.000000		31																					Successful-Equivalent
76	WGE	MGRS	WGE	UTM		31	31TEF0000000000 			500000.000000	4500000.000000		500000.000000	4500000.000000		31																					Successful-Equivalent
77	WGE	MGRS	WGE	UTM		31	31TFF0000000000 			600000.000000	4500000.000000		600000.000000	4500000.000000		31																					Successful-Equivalent
78	WGE	MGRS	WGE	UTM		31	31TGF0000000000 			700000.000000	4500000.000000		700000.000000	4500000.000000		31																					Successful-Equivalent
79	WGE	MGRS	WGE	UTM		31	31TCL0000000000 			300000.000000	5000000.000000		300000.000000	5000000.000000		31																					Successful-Equivalent
80	WGE	MGRS	WGE	UTM		31	31TDL0000000000 			400000.000000	5000000.000000		400000.000000	5000000.000000		31																					Successful-Equivalent
81	WGE	MGRS	WGE	UTM		31	31TEL0000000000 			500000.000000	5000000.000000		500000.000000	5000000.000000		31																					Successful-Equivalent
82	WGE	MGRS	WGE	UTM		31	31TFL0000000000 			600000.000000	5000000.000000		600000.000000	5000000.000000		31																					Successful-Equivalent
83	WGE	MGRS	WGE	UTM		31	31TGL0000000000 			700000.000000	5000000.000000		700000.000000	5000000.000000		31																					Successful-Equivalent
84	WGE	MGRS	WGE	UTM		31	31UCR0000000000 			300000.000000	5500000.000000		300000.000000	5500000.000000		31																					Successful-Equivalent
85	WGE	MGRS	WGE	UTM		31	31UDR0000000000 			400000.000000	5500000.000000		400000.000000	5500000.000000		31																					Successful-Equivalent
86	WGE	MGRS	WGE	UTM		31	31UER0000000000 			500000.000000	5500000.000000		500000.000000	5500000.000000		31																					Successful-Equivalent
87	WGE	MGRS	WGE	UTM		31	31UFR0000000000 			600000.000000	5500000.000000		600000.000000	5500000.000000		31																					Successful-Equivalent
88	WGE	MGRS	WGE	UTM		31	31UGR0000000000 			700000.000000	5500000.000000		700000.000000	5500000.000000		31																					Successful-Equivalent
89	WGE	MGRS	WGE	UTM		30	30UXE9221199669 			692211.000000	5999669.000000		692211.000374	5999669.000016		30																					Successful-Equivalent
90	WGE	MGRS	WGE	UTM		31	31UDA0000000000 			400000.000000	6000000.000000		400000.000000	6000000.000000		31																					Successful-Equivalent
91	WGE	MGRS	WGE	UTM		31	31UEA0000000000 			500000.000000	6000000.000000		500000.000000	6000000.000000		31																					Successful-Equivalent
92	WGE	MGRS	WGE	UTM		31	31UFA0000000000 			600000.000000	6000000.000000		600000.000000	6000000.000000		31																					Successful-Equivalent
93	WGE	MGRS	WGE	UTM		32	32ULE0778999669 			307789.000000	5999669.000000		307789.000000	5999669.000000		32																					Successful-Equivalent
94	WGE	MGRS	WGE	UTM		30	30VXK4868397705 			648683.000000	6497705.000000		648683.000333	6497705.000013		30																					Successful-Equivalent
95	WGE	MGRS	WGE	UTM		31	31VDF0000000000 			400000.000000	6500000.000000		400000.000000	6500000.000000		31																					Successful-Equivalent
96	WGE	MGRS	WGE	UTM		32	32VJL5199015582 			151990.000000	6515582.000000		151990.000371	6515581.999984		32																					Successful-Equivalent
97	WGE	MGRS	WGE	UTM		32	32VKL5169606637 			251696.000000	6506637.000000		251696.000018	6506637.000000		32																					Successful-Equivalent
98	WGE	MGRS	WGE	UTM		32	32VLK5131797705 			351317.000000	6497705.000000		351317.000000	6497705.000000		32																					Successful-Equivalent
99	WGE	MGRS	WGE	UTM		30	30VXQ0303995469 			603039.000000	6995469.000000		603039.000289	6995469.000009		30																					Successful-Equivalent
100	WGE	MGRS	WGE	UTM		31	31VDL0000000000 			400000.000000	7000000.000000		400000.000000	7000000.000000		31																					Successful-Equivalent
101	WGE	MGRS	WGE	UTM		32	32VJR9775814135 			197758.000000	7014135.000000		197758.000367	7014134.999980		32																					Successful-Equivalent
102	WGE	MGRS	WGE	UTM		32	32VKR9739604796 			297396.000000	7004796.000000		297396.000010	7004796.000000		32																					Successful-Equivalent
103	WGE	MGRS	WGE	UTM		32	32VLQ9696195469 			396961.000000	6995469.000000		396961.000000	6995469.000000		32																					Successful-Equivalent
104	WGE	MGRS	WGE	UTM		30	30WWV5555793003 			555557.000000	7493003.000000		555557.000244	7493003.000005		30																					Successful-Equivalent
105	WGE	MGRS	WGE	UTM		31	31WDR0000000000 			400000.000000	7500000.000000		400000.000000	7500000.000000		31																					Successful-Equivalent
106	WGE	MGRS	WGE	UTM		31	31WER0000000000 			500000.000000	7500000.000000		500000.000000	7500000.000000		31																					Successful-Equivalent
107	WGE	MGRS	WGE	UTM		31	31WFR0000000000 			600000.000000	7500000.000000		600000.000000	7500000.000000		31																					Successful-Equivalent
108	WGE	MGRS	WGE	UTM		32	32WMV4444393003 			444443.000000	7493003.000000		444443.000000	7493003.000000		32																					Successful-Equivalent
109	WGE	MGRS	WGE	UTM		30	30XWE0652490354 			506524.000000	7990354.000000		506524.000197	7990354.000001		30																					Successful-Equivalent
110	WGE	MGRS	WGE	UTM		31	31XDA0000000000 			400000.000000	8000000.000000		400000.000000	8000000.000000		31																					Successful-Equivalent
111	WGE	MGRS	WGE	UTM		31	31XEA0000000000 			500000.000000	8000000.000000		500000.000000	8000000.000000		31																					Successful-Equivalent
112	WGE	MGRS	WGE	UTM		31	31XFA0000000000 			600000.000000	8000000.000000		600000.000000	8000000.000000		31																					Successful-Equivalent
113	WGE	MGRS	WGE	UTM		31	31XGA0000000000 			700000.000000	8000000.000000		699999.999778	7999999.999985		31																					Successful-Equivalent
114	WGE	MGRS	WGE	UTM		30	30XVK5623787577 			456237.000000	8487577.000000		456237.000150	8487576.999996		30																					Successful-Equivalent
115	WGE	MGRS	WGE	UTM		30	30XWK5569197742 			555691.000000	8497742.000000		555691.000149	8497742.000005		30																					Successful-Equivalent
116	WGE	MGRS	WGE	UTM		31	31XEF0000000000 			500000.000000	8500000.000000		500000.000000	8500000.000000		31																					Successful-Equivalent
117	WGE	MGRS	WGE	UTM		31	31XFF0000000000 			600000.000000	8500000.000000		599999.999996	8500000.000000		31																					Successful-Equivalent
118	WGE	MGRS	WGE	UTM		33	33XUE8710091099 			387100.000000	8491099.000000		387100.000012	8491098.999999		33																					Successful-Equivalent
119	WGE	MGRS	WGE	UTM		30	30XWQ0443695053 			504436.000000	8995053.000000		504436.000100	8995053.000000		30																					Successful-Equivalent
120	WGE	MGRS	WGE	UTM		31	31XEL0000000000 			500000.000000	9000000.000000		500000.000000	9000000.000000		31																					Successful-Equivalent
121	WGE	MGRS	WGE	UTM		31	31XFL0000000000 			600000.000000	9000000.000000		599999.999888	8999999.999992		31																					Successful-Equivalent
122	WGE	MGRS	WGE	UTM		-30	30CVA5623712423 			456237.000000	1512423.000000		456237.000150	1512423.000004		-30																					Successful-Equivalent
123	WGE	MGRS	WGE	UTM		-30	30CWA5569102258 			555691.000000	1502258.000000		555691.000149	1502257.999995		-30																					Successful-Equivalent
124	WGE	MGRS	WGE	UTM		-31	31CER0000000000 			500000.000000	1500000.000000		500000.000000	1500000.000000		-31																					Successful-Equivalent
125	WGE	MGRS	WGE	UTM		-32	32CMA4430902258 			444309.000000	1502258.000000		444309.000000	1502258.000000		-32																					Successful-Equivalent
126	WGE	MGRS	WGE	UTM		-32	32CNA4376312423 			543763.000000	1512423.000000		543763.000000	1512423.000000		-32																					Successful-Equivalent
127	WGE	MGRS	WGE	UTM		-30	30CWF0652409646 			506524.000000	2009646.000000		506524.000197	2009645.999999		-30																					Successful-Equivalent
128	WGE	MGRS	WGE	UTM		-31	31CDA0000000000 			400000.000000	2000000.000000		400000.000000	2000000.000000		-31																					Successful-Equivalent
129	WGE	MGRS	WGE	UTM		-31	31CEA0000000000 			500000.000000	2000000.000000		500000.000000	2000000.000000		-31																					Successful-Equivalent
130	WGE	MGRS	WGE	UTM		-31	31CFA0000000000 			600000.000000	2000000.000000		600000.000000	2000000.000000		-31																					Successful-Equivalent
131	WGE	MGRS	WGE	UTM		-32	32CMF9347609646 			493476.000000	2009646.000000		493476.000000	2009646.000000		-32																					Successful-Equivalent
132	WGE	MGRS	WGE	UTM		-30	30DVL5610116655 			456101.000000	2516655.000000		456101.000245	2516655.000004		-30																					Successful-Equivalent
133	WGE	MGRS	WGE	UTM		-30	30DWL5555706997 			555557.000000	2506997.000000		555557.000244	2506996.999995		-30																					Successful-Equivalent
134	WGE	MGRS	WGE	UTM		-31	31DDF0000000000 			400000.000000	2500000.000000		400000.000000	2500000.000000		-31																					Successful-Equivalent
135	WGE	MGRS	WGE	UTM		-31	31DEF0000000000 			500000.000000	2500000.000000		500000.000000	2500000.000000		-31																					Successful-Equivalent
136	WGE	MGRS	WGE	UTM		-31	31DFF0000000000 			600000.000000	2500000.000000		600000.000000	2500000.000000		-31																					Successful-Equivalent
137	WGE	MGRS	WGE	UTM		-32	32DML4444306997 			444443.000000	2506997.000000		444443.000000	2506997.000000		-32																					Successful-Equivalent
138	WGE	MGRS	WGE	UTM		-32	32DNL4389916655 			543899.000000	2516655.000000		543899.000000	2516655.000000		-32																					Successful-Equivalent
139	WGE	MGRS	WGE	UTM		-30	30EVR0413023160 			404130.000000	3023160.000000		404130.000291	3023160.000009		-30																					Successful-Equivalent
140	WGE	MGRS	WGE	UTM		-30	30EWR0354713849 			503547.000000	3013849.000000		503547.000290	3013849.000000		-30																					Successful-Equivalent
141	WGE	MGRS	WGE	UTM		-30	30EXR0303904531 			603039.000000	3004531.000000		603039.000289	3004530.999991		-30																					Successful-Equivalent
142	WGE	MGRS	WGE	UTM		-31	31EDL0000000000 			400000.000000	3000000.000000		400000.000000	3000000.000000		-31																					Successful-Equivalent
143	WGE	MGRS	WGE	UTM		-31	31EEL0000000000 			500000.000000	3000000.000000		500000.000000	3000000.000000		-31																					Successful-Equivalent
144	WGE	MGRS	WGE	UTM		-31	31EFL0000000000 			600000.000000	3000000.000000		600000.000000	3000000.000000		-31																					Successful-Equivalent
145	WGE	MGRS	WGE	UTM		-32	32ELR9696104531 			396961.000000	3004531.000000		396961.000000	3004531.000000		-32																					Successful-Equivalent
146	WGE	MGRS	WGE	UTM		-32	32EMR9645313849 			496453.000000	3013849.000000		496453.000000	3013849.000000		-32																					Successful-Equivalent
147	WGE	MGRS	WGE	UTM		-32	32ENR9587023160 			595870.000000	3023160.000000		595870.000000	3023160.000000		-32																					Successful-Equivalent
148	WGE	MGRS	WGE	UTM		-30	30EVA4969520129 			449695.000000	3520129.000000		449695.000334	3520129.000004		-30																					Successful-Equivalent
149	WGE	MGRS	WGE	UTM		-30	30EWA4914711217 			549147.000000	3511217.000000		549147.000334	3511216.999996		-30																					Successful-Equivalent
150	WGE	MGRS	WGE	UTM		-30	30EXA4868302295 			648683.000000	3502295.000000		648683.000333	3502294.999987		-30																					Successful-Equivalent
151	WGE	MGRS	WGE	UTM		-31	31EDR0000000000 			400000.000000	3500000.000000		400000.000000	3500000.000000		-31																					Successful-Equivalent
152	WGE	MGRS	WGE	UTM		-31	31EER0000000000 			500000.000000	3500000.000000		500000.000000	3500000.000000		-31																					Successful-Equivalent
153	WGE	MGRS	WGE	UTM		-31	31EFR0000000000 			600000.000000	3500000.000000		600000.000000	3500000.000000		-31																					Successful-Equivalent
154	WGE	MGRS	WGE	UTM		-32	32ELA5131702295 			351317.000000	3502295.000000		351317.000000	3502295.000000		-32																					Successful-Equivalent
155	WGE	MGRS	WGE	UTM		-32	32EMA5085311217 			450853.000000	3511217.000000		450853.000000	3511217.000000		-32																					Successful-Equivalent
156	WGE	MGRS	WGE	UTM		-32	32ENA5030520129 			550305.000000	3520129.000000		550305.000000	3520129.000000		-32																					Successful-Equivalent
157	WGE	MGRS	WGE	UTM		-30	30FVF9312917261 			493129.000000	4017261.000000		493129.000376	4017261.000001		-30																					Successful-Equivalent
158	WGE	MGRS	WGE	UTM		-30	30FWF9262208801 			592622.000000	4008801.000000		592622.000375	4008800.999992		-30																					Successful-Equivalent
159	WGE	MGRS	WGE	UTM		-30	30FXF9221100331 			692211.000000	4000331.000000		692211.000374	4000330.999984		-30																					Successful-Equivalent
160	WGE	MGRS	WGE	UTM		-31	31FDA0000000000 			400000.000000	4000000.000000		400000.000000	4000000.000000		-31																					Successful-Equivalent
161	WGE	MGRS	WGE	UTM		-31	31FEA0000000000 			500000.000000	4000000.000000		500000.000000	4000000.000000		-31																					Successful-Equivalent
162	WGE	MGRS	WGE	UTM		-31	31FFA0000000000 			600000.000000	4000000.000000		600000.000000	4000000.000000		-31																					Successful-Equivalent
163	WGE	MGRS	WGE	UTM		-32	32FLF0778900331 			307789.000000	4000331.000000		307789.000000	4000331.000000		-32																					Successful-Equivalent
164	WGE	MGRS	WGE	UTM		-32	32FMF0737808801 			407378.000000	4008801.000000		407378.000000	4008801.000000		-32																					Successful-Equivalent
165	WGE	MGRS	WGE	UTM		-32	32FNF0687117261 			506871.000000	4017261.000000		506871.000000	4017261.000000		-32																					Successful-Equivalent
166	WGE	MGRS	WGE	UTM		-30	30FWL3416814591 			534168.000000	4514591.000000		534168.000415	4514590.999997		-30																					Successful-Equivalent
167	WGE	MGRS	WGE	UTM		-30	30FXL3370906635 			633709.000000	4506635.000000		633709.000414	4506634.999990		-30																					Successful-Equivalent
168	WGE	MGRS	WGE	UTM		-31	31FCF0000000000 			300000.000000	4500000.000000		300000.000000	4500000.000000		-31																					Successful-Equivalent
169	WGE	MGRS	WGE	UTM		-31	31FDF0000000000 			400000.000000	4500000.000000		400000.000000	4500000.000000		-31																					Successful-Equivalent
170	WGE	MGRS	WGE	UTM		-31	31FEF0000000000 			500000.000000	4500000.000000		500000.000000	4500000.000000		-31																					Successful-Equivalent
171	WGE	MGRS	WGE	UTM		-31	31FFF0000000000 			600000.000000	4500000.000000		600000.000000	4500000.000000		-31																					Successful-Equivalent
172	WGE	MGRS	WGE	UTM		-31	31FGF0000000000 			700000.000000	4500000.000000		700000.000000	4500000.000000		-31																					Successful-Equivalent
173	WGE	MGRS	WGE	UTM		-32	32FLL6629106635 			366291.000000	4506635.000000		366291.000000	4506635.000000		-32																					Successful-Equivalent
174	WGE	MGRS	WGE	UTM		-32	32FML6583214591 			465832.000000	4514591.000000		465832.000000	4514591.000000		-32																					Successful-Equivalent
175	WGE	MGRS	WGE	UTM		-30	30GWR7255912148 			572559.000000	5012148.000000		572559.000451	5012147.999995		-30																					Successful-Equivalent
176	WGE	MGRS	WGE	UTM		-30	30GXR7215204746 			672152.000000	5004746.000000		672152.000451	5004745.999988		-30																					Successful-Equivalent
177	WGE	MGRS	WGE	UTM		-31	31GCL0000000000 			300000.000000	5000000.000000		300000.000000	5000000.000000		-31																					Successful-Equivalent
178	WGE	MGRS	WGE	UTM		-31	31GDL0000000000 			400000.000000	5000000.000000		400000.000000	5000000.000000		-31																					Successful-Equivalent
179	WGE	MGRS	WGE	UTM		-31	31GEL0000000000 			500000.000000	5000000.000000		500000.000000	5000000.000000		-31																					Successful-Equivalent
180	WGE	MGRS	WGE	UTM		-31	31GFL0000000000 			600000.000000	5000000.000000		600000.000000	5000000.000000		-31																					Successful-Equivalent
181	WGE	MGRS	WGE	UTM		-31	31GGL0000000000 			700000.000000	5000000.000000		700000.000000	5000000.000000		-31																					Successful-Equivalent
182	WGE	MGRS	WGE	UTM		-32	32GLR2784804746 			327848.000000	5004746.000000		327848.000000	5004746.000000		-32																					Successful-Equivalent
183	WGE	MGRS	WGE	UTM		-32	32GMR2744112148 			427441.000000	5012148.000000		427441.000000	5012148.000000		-32																					Successful-Equivalent
184	WGE	MGRS	WGE	UTM		-30	30GXA0806609951 			608066.000000	5509951.000000		608066.000485	5509950.999993		-30																					Successful-Equivalent
185	WGE	MGRS	WGE	UTM		-30	30GYA0771403147 			707714.000000	5503147.000000		707714.000485	5503146.999986		-30																					Successful-Equivalent
186	WGE	MGRS	WGE	UTM		-31	31GCR0000000000 			300000.000000	5500000.000000		300000.000000	5500000.000000		-31																					Successful-Equivalent
187	WGE	MGRS	WGE	UTM		-31	31GDR0000000000 			400000.000000	5500000.000000		400000.000000	5500000.000000		-31																					Successful-Equivalent
188	WGE	MGRS	WGE	UTM		-31	31GER0000000000 			500000.000000	5500000.000000		500000.000000	5500000.000000		-31																					Successful-Equivalent
189	WGE	MGRS	WGE	UTM		-31	31GFR0000000000 			600000.000000	5500000.000000		600000.000000	5500000.000000		-31																					Successful-Equivalent
