TEST CASE ID	INPUT DATUM(Code)	INPUT PROJECTION	OUTPUT DATUM(Code)	OUTPUT PROJECTION	INPUT ZONE	OUTPUT ZONE	INPUT_COORDS			OUTPUT_COORDS			CALCULATED_OUTPUT_COORDS				INPUT_SYSTEM_PARAMETERS										OUTPUT_SYSTEM_PARAMETERS										RESULTS
12	WGC	Albers Equal Area	WGC	Geodetic			-331342.300000	4401570.480000		89.500000	75.000000		89.500000	75.000000			50.500000	65.500000	96.000000	45.000000	0.000000	0.000000															Successful-Equivalent
13	WGE	Geodetic	WGE	Albers Equal Area			90.000000	90.000000		-95910.909030	4356031.822000		-95910.909026	4356031.822390													50.500000	65.500000	96.000000	45.000000	0.000000	0.000000					Successful-Equivalent
14	WGE	Albers Equal Area	WGE	Geodetic			-95910.910000	4356031.820000		90.000000	90.000000		90.000000	90.000000			50.500000	65.500000	96.000000	45.000000	0.000000	0.000000															Successful-Equivalent
15	NAR-A	Geodetic	NAR-A	Albers Equal Area			-90.000000	-180.000000		159484.367400	-4363529.947000		159484.367360	-4363529.946805													-50.500000	-65.500000	170.000000	-45.000000	0.000000	0.000000					Warning-Equivalent
16	NAR-A	Albers Equal Area	NAR-A	Geodetic			159484.370000	-4363529.950000		-90.000000	-180.000000		-90.000000	-180.000000			-50.500000	-65.500000	170.000000	-45.000000	0.000000	0.000000															Warning-Equivalent
17	CAC	Geodetic	CAC	Lambert Conformal Conic			35.000000	-75.000000		1894410.898000	1564649.478000		1894410.898357	1564649.478496													33.000000	45.000000	-96.000000	23.000000	0.000000	0.000000					Successful-Equivalent
18	CAC	Lambert Conformal Conic	CAC	Geodetic			1894410.900000	1564649.480000		35.000000	-75.000000		35.000000	-75.000000			33.000000	45.000000	-96.000000	23.000000	0.000000	0.000000															Successful-Equivalent
19	WGE	Geodetic	WGE	Lambert Conformal Conic			-35.000000	75.000000		-1884610.298000	-1545786.955000		-1884610.298010	-1545786.954848													-29.500000	-45.500000	96.000000	-23.000000	0.000000	0.000000					Successful-Equivalent
20	WGE	Lambert Conformal Conic	WGE	Geodetic			-1884610.300000	-1545786.950000		-35.000000	75.000000		-35.000000	75.000000			-29.500000	-45.500000	96.000000	-23.000000	0.000000	0.000000															Successful-Equivalent
21	ADI-M	Geodetic	ADI-M	Lambert Conformal Conic			-0.500000	-0.500000		-55196.068790	1051089.135000		-55196.068791	1051089.134684													-5.500000	10.500000	0.000000	-10.000000	0.000000	0.000000					Warning-Equivalent
22	ADI-M	Lambert Conformal Conic	ADI-M	Geodetic			-55196.070000	1051089.130000		-0.500000	-0.500000		-0.500000	-0.500000			-5.500000	10.500000	0.000000	-10.000000	0.000000	0.000000															Warning-Equivalent
23	ADI-M	Geodetic	ADI-M	Lambert Conformal Conic			0.000000	0.000000		0.000000	1105889.446000		0.000000	1105889.445937													-5.500000	10.500000	0.000000	-10.000000	0.000000	0.000000					Warning-Equivalent
24	ADI-M	Lambert Conformal Conic	ADI-M	Geodetic			0.000000	1105889.450000		0.000000	0.000000		0.000000	0.000000			-5.500000	10.500000	0.000000	-10.000000	0.000000	0.000000															Warning-Equivalent
25	NAR-A	Geodetic	NAR-A	Lambert Conformal Conic			0.000000	-180.000000		-19800156.590000	2469347.440000		-19800156.589365	2469347.439835													-5.500000	10.500000	0.000000	-10.000000	0.000000	0.000000					Warning-Equivalent
26	NAR-A	Lambert Conformal Conic	NAR-A	Geodetic			-19800156.590000	2469347.440000		0.000000	-180.000000		0.000000	-180.000000			-5.500000	10.500000	0.000000	-10.000000	0.000000	0.000000															Warning-Equivalent
27	WGC	Geodetic	WGC	Lambert Conformal Conic			89.500000	75.000000		-34485.462420	5288409.045000		-34485.462424	5288409.044621													50.500000	65.500000	96.000000	45.000000	0.000000	0.000000					Successful-Equivalent
28	WGC	Lambert Conformal Conic	WGC	Geodetic			-34485.460000	5288409.040000		89.500000	75.000002		89.500000	75.000002			50.500000	65.500000	96.000000	45.000000	0.000000	0.000000															Successful-Equivalent
29	WGE	Geodetic	WGE	Lambert Conformal Conic			90.000000	90.000000		0.000000	5395427.571000		0.000000	5395427.570887													50.500000	65.500000	96.000000	45.000000	0.000000	0.000000					Successful-Equivalent
30	WGE	Lambert Conformal Conic	WGE	Geodetic			0.000000	5395427.570000		90.000000	96.000000		90.000000	96.000000			50.500000	65.500000	96.000000	45.000000	0.000000	0.000000															Successful-Equivalent
31	NAR-A	Geodetic	NAR-A	Lambert Conformal Conic			-85.000000	-180.000000		117932.637400	-4606824.154000		117932.637440	-4606824.154115													-50.500000	-65.500000	170.000000	-45.000000	0.000000	0.000000					Warning-Equivalent
32	NAR-A	Lambert Conformal Conic	NAR-A	Geodetic			117932.640000	-4606824.150000		-85.000000	-180.000000		-85.000000	180.000000			-50.500000	-65.500000	170.000000	-45.000000	0.000000	0.000000															Warning-Equivalent
33	WGE	Geodetic	WGE	Lambert Conformal Conic			1.000000	180.000000		12566785.600000	16379311.700000		12566785.583232	16379311.671266													38.000000	33.000000	0.000000	0.000000	0.000000	0.000000					Successful-Equivalent
34	WGE	Lambert Conformal Conic	WGE	Geodetic			12566785.600000	16379311.700000		1.000000	180.000000		1.000000	180.000000			38.000000	33.000000	0.000000	0.000000	0.000000	0.000000															Successful-Equivalent
35	WGE	Geodetic	WGE	Lambert Conformal Conic			1.000000	-180.000000		-12566785.600000	16379311.700000		-12566785.583232	16379311.671266													38.000000	33.000000	0.000000	0.000000	0.000000	0.000000					Successful-Equivalent
36	WGE	Lambert Conformal Conic	WGE	Geodetic			-12566785.600000	16379311.700000		1.000000	-180.000000		1.000000	-180.000000			38.000000	33.000000	0.000000	0.000000	0.000000	0.000000															Successful-Equivalent
37	CAC	Geodetic	CAC	Lambert Conformal Conic			35.000000	-75.000000		1905553.369000	412711.533000		1905553.369355	412711.532607													33.000000	33.000000	-96.000000	33.000000	0.000000	0.000000					Successful-Equivalent
38	CAC	Lambert Conformal Conic	CAC	Geodetic			1905553.370000	412711.533000		35.000000	-75.000000		35.000000	-75.000000			33.000000	33.000000	-96.000000	33.000000	0.000000	0.000000															Successful-Equivalent
39	WGE	Geodetic	WGE	Lambert Conformal Conic			-35.000000	75.000000		-1915604.450000	-784188.812000		-1915604.449897	-784188.811738													-29.500000	-29.500000	96.000000	-29.500000	0.000000	0.000000					Successful-Equivalent
40	WGE	Lambert Conformal Conic	WGE	Geodetic			-1915604.450000	-784188.812000		-35.000000	75.000000		-35.000000	75.000000			-29.500000	-29.500000	96.000000	-29.500000	0.000000	0.000000															Successful-Equivalent
41	ADI-M	Geodetic	ADI-M	Lambert Conformal Conic			-0.500000	-0.500000		-55869.182320	553512.776000		-55869.182325	553512.775994													-5.500000	-5.500000	0.000000	-5.500000	0.000000	0.000000					Warning-Equivalent
42	ADI-M	Lambert Conformal Conic	ADI-M	Geodetic			-55869.180000	553512.776000		-0.500000	-0.500000		-0.500000	-0.500000			-5.500000	-5.500000	0.000000	-5.500000	0.000000	0.000000															Warning-Equivalent
43	ADI-M	Geodetic	ADI-M	Lambert Conformal Conic			0.000000	0.000000		0.000000	609048.992000		0.000000	609048.991852													-5.500000	-5.500000	0.000000	-5.500000	0.000000	0.000000					Warning-Equivalent
44	ADI-M	Lambert Conformal Conic	ADI-M	Geodetic			0.000000	609048.992000		0.000000	0.000000		0.000000	0.000000			-5.500000	-5.500000	0.000000	-5.500000	0.000000	0.000000															Warning-Equivalent
45	NAR-A	Geodetic	NAR-A	Lambert Conformal Conic			0.000000	-180.000000		-19826481.200000	-2398613.428000		-19826481.203213	-2398613.428388													-5.500000	-5.500000	0.000000	-5.500000	0.000000	0.000000					Warning-Equivalent
46	NAR-A	Lambert Conformal Conic	NAR-A	Geodetic			-19826481.200000	-2398613.428000		0.000000	180.000000		0.000000	-180.000000			-5.500000	-5.500000	0.000000	-5.500000	0.000000	0.000000															Warning-Equivalent
47	WGC	Geodetic	WGC	Lambert Conformal Conic			89.500000	75.000000		-48974.626000	5099713.497000		-48974.625732	5099711.804781													50.500000	50.500000	96.000000	50.500000	0.000000	0.000000					Successful-Different
48	WGC	Lambert Conformal Conic	WGC	Geodetic			-48974.626000	5099713.497000		89.500000	75.000000		89.500006	74.999800			50.500000	50.500000	96.000000	50.500000	0.000000	0.000000															Successful-Equivalent
49	WGE	Geodetic	WGE	Lambert Conformal Conic			90.000000	90.000000		0.000000	5268240.130000		0.000000	5268240.130092													50.500000	50.500000	96.000000	50.500000	0.000000	0.000000					Successful-Equivalent
50	WGE	Lambert Conformal Conic	WGE	Geodetic			0.000000	5268240.130000		90.000000	96.000000		90.000000	96.000000			50.500000	50.500000	96.000000	50.500000	0.000000	0.000000															Successful-Equivalent
51	NAR-A	Geodetic	NAR-A	Lambert Conformal Conic			-85.000000	-180.000000		139338.160800	-4239869.004000		139338.160814	-4239869.004546													-50.500000	-50.500000	170.000000	-50.500000	0.000000	0.000000					Warning-Equivalent
52	NAR-A	Lambert Conformal Conic	NAR-A	Geodetic			139338.160000	-4239869.004000		-85.000000	180.000000		-85.000000	180.000000			-50.500000	-50.500000	170.000000	-50.500000	0.000000	0.000000															Warning-Equivalent
53	CAC	Geodetic	CAC	Mercator			35.000000	-75.000000		11688673.720000	4139145.660000		11688673.715436	4139145.662600															-180.000000	0.000000	0.000000	0.000000					Successful-Equivalent
54	CAC	Mercator	CAC	Geodetic			11688673.720000	4139145.660000		35.000000	-75.000000		35.000000	-75.000000					-180.000000	0.000000	0.000000	0.000000															Successful-Equivalent
55	WGE	Geodetic	WGE	Mercator			-35.000000	75.000000		-2152973.253000	-3812261.351000		-2152973.252565	-3812261.350942															96.000000	-23.000000	0.000000	0.000000					Successful-Equivalent
56	WGE	Mercator	WGE	Geodetic			-2152973.250000	-3812261.350000		-35.000000	75.000000		-35.000000	75.000000					96.000000	-23.000000	0.000000	0.000000															Successful-Equivalent
57	ADI-M	Geodetic	ADI-M	Mercator			-0.500000	-0.500000		-54820.736130	-54448.463120		-54820.736131	-54448.463123															0.000000	-10.000000	0.000000	0.000000					Warning-Equivalent
58	ADI-M	Mercator	ADI-M	Geodetic			-54820.740000	-54448.460000		-0.500000	-0.500000		-0.500000	-0.500000					0.000000	-10.000000	0.000000	0.000000															Warning-Equivalent
59	ADI-M	Geodetic	ADI-M	Mercator			0.000000	0.000000		0.000000	0.000000		0.000000	-0.000000															0.000000	-10.000000	0.000000	0.000000					Warning-Equivalent
60	ADI-M	Mercator	ADI-M	Geodetic			0.000000	0.000000		0.000000	0.000000		0.000000	0.000000					0.000000	-10.000000	0.000000	0.000000															Warning-Equivalent
61	NAR-A	Geodetic	NAR-A	Mercator			0.000000	-180.000000		-19735085.530000	0.000000		-19735085.532277	-0.000000															0.000000	-10.000000	0.000000	0.000000					Warning-Equivalent
62	NAR-A	Mercator	NAR-A	Geodetic			-19735085.530000	0.000000		0.000000	180.000000		0.000000	-180.000000					0.000000	-10.000000	0.000000	0.000000															Warning-Equivalent
63	WGC	Geodetic	WGC	Mercator			89.500000	75.000000		-1655782.992000	24520598.450000		-1655782.991929	24520598.447114															96.000000	45.000000	0.000000	0.000000					Successful-Equivalent
64	WGC	Mercator	WGC	Geodetic			-1655782.990000	24520598.450000		89.500000	75.000000		89.500000	75.000000					96.000000	45.000000	0.000000	0.000000															Successful-Equivalent
65	WGE	Geodetic	WGE	Mercator			89.000000	90.000000		-473081.010600	21389168.320000		-473081.010564	21389168.323168															96.000000	45.000000	0.000000	0.000000					Successful-Equivalent
66	WGE	Mercator	WGE	Geodetic			-473081.010000	21389168.320000		89.000000	90.000000		89.000000	90.000000					96.000000	45.000000	0.000000	0.000000															Successful-Equivalent
67	NAR-A	Geodetic	NAR-A	Mercator			-85.000000	-180.000000		788468.350900	-14115743.960000		788468.350946	-14115743.961097															170.000000	-45.000000	0.000000	0.000000					Warning-Equivalent
68	NAR-A	Mercator	NAR-A	Geodetic			788468.350000	-14115743.960000		-85.000000	180.000000		-85.000000	180.000000					170.000000	-45.000000	0.000000	0.000000															Warning-Equivalent
69	EUR-7	Geodetic	EUR-7	Polar Stereographic			-75.000000	150.000000		-1540033.611000	-560526.394000		-1540033.610529	-560526.394002															-100.000000	-71.000000	0.000000	0.000000					Successful-Equivalent
70	EUR-7	Polar Stereographic	EUR-7	Geodetic			-1540033.600000	-560526.400000		-75.000000	150.000000		-75.000000	150.000000					-100.000000	-71.000000	0.000000	0.000000															Successful-Equivalent
71	CAC	Geodetic	CAC	Polar Stereographic			35.000000	-75.000000		3219632.897000	862698.034600		3219632.896755	862698.034610															-180.000000	0.000000	0.000000	0.000000					Successful-Equivalent
72	CAC	Polar Stereographic	CAC	Geodetic			3219632.900000	862698.030000		35.000000	-75.000000		35.000000	-75.000000					-180.000000	0.000000	0.000000	0.000000															Successful-Equivalent
73	WGE	Geodetic	WGE	Polar Stereographic			-35.000000	75.000000		-1657667.158000	4318370.586000		-1657667.157842	4318370.585796															96.000000	-23.000000	0.000000	0.000000					Successful-Equivalent
74	WGE	Polar Stereographic	WGE	Geodetic			-1657667.160000	4318370.590000		-35.000000	75.000000		-35.000000	75.000000					96.000000	-23.000000	0.000000	0.000000															Successful-Equivalent
75	ADI-M	Geodetic	ADI-M	Polar Stereographic			-0.500000	-0.500000		-64691.691150	7412933.564000		-64691.691151	7412933.563521															0.000000	-10.000000	0.000000	0.000000					Warning-Equivalent
76	ADI-M	Polar Stereographic	ADI-M	Geodetic			-64691.690000	7412933.560000		-0.500000	-0.500000		-0.500000	-0.500000					0.000000	-10.000000	0.000000	0.000000															Warning-Equivalent
77	ADI-M	Geodetic	ADI-M	Polar Stereographic			0.000000	0.000000		0.000000	7477748.299000		-0.000000	7477748.298593															0.000000	-10.000000	0.000000	0.000000					Warning-Equivalent
78	ADI-M	Polar Stereographic	ADI-M	Geodetic			0.000000	7477748.300000		0.000000	0.000000		0.000000	0.000000					0.000000	-10.000000	0.000000	0.000000															Warning-Equivalent
79	NAR-A	Geodetic	NAR-A	Polar Stereographic			0.000000	-180.000000		0.000000	-7477746.240000		-0.000000	-7477746.240418															0.000000	-10.000000	0.000000	0.000000					Warning-Equivalent
80	NAR-A	Polar Stereographic	NAR-A	Geodetic			0.000000	-7477746.240000		0.000000	-180.000000		-0.000000	180.000000					0.000000	-10.000000	0.000000	0.000000															Warning-Equivalent
81	WGC	Geodetic	WGC	Polar Stereographic			89.500000	75.000000		-17087.847850	-44515.365570		-17087.847849	-44515.365571															96.000000	45.000000	0.000000	0.000000					Successful-Equivalent
82	WGC	Polar Stereographic	WGC	Geodetic			-17087.850000	-44515.370000		89.500000	75.000000		89.500000	74.999999					96.000000	45.000000	0.000000	0.000000															Successful-Equivalent
83	WGE	Geodetic	WGE	Polar Stereographic			89.000000	90.000000		-9968.523867	-94844.169140		-9968.523867	-94844.169144															96.000000	45.000000	0.000000	0.000000					Successful-Equivalent
84	WGE	Polar Stereographic	WGE	Geodetic			-9968.520000	-94844.170000		89.000000	90.000002		89.000000	90.000002					96.000000	45.000000	0.000000	0.000000															Successful-Equivalent
85	NAR-A	Geodetic	NAR-A	Polar Stereographic			-85.000000	-180.000000		82849.623590	469863.564000		82849.623585	469863.564002															170.000000	-45.000000	0.000000	0.000000					Warning-Equivalent
86	NAR-A	Polar Stereographic	NAR-A	Geodetic			82849.620000	469863.560000		-85.000000	180.000000		-85.000000	180.000000					170.000000	-45.000000	0.000000	0.000000															Warning-Equivalent
87	CAC	Geodetic	CAC	Polyconic			35.000000	-75.000000		7915329.196000	8465107.066000		7915329.195543	8465107.065760															-180.000000	0.000000	0.000000	0.000000					Warning-Equivalent
88	CAC	Polyconic	CAC	Geodetic			7915329.196000	8465107.066000		35.000000	-75.000000		35.000000	-75.000000					-180.000000	0.000000	0.000000	0.000000															Successful-Equivalent
89	ADI-M	Geodetic	ADI-M	Polyconic			0.000000	0.000000		0.000000	1105754.605000		0.000000	1105754.605474															0.000000	-10.000000	0.000000	0.000000					Warning-Equivalent
90	ADI-M	Polyconic	ADI-M	Geodetic			0.000000	1105754.610000		0.000000	0.000000		0.000000	0.000000					0.000000	-10.000000	0.000000	0.000000															Warning-Equivalent
91	NAR-A	Geodetic	NAR-A	Polyconic			0.000000	-180.000000		-20037508.340000	1105854.833000		-20037508.342789	1105854.833198															0.000000	-10.000000	0.000000	0.000000					Warning-Equivalent
92	NAR-A	Polyconic	NAR-A	Geodetic			-20037508.340000	1105854.830000		0.000000	180.000000		0.000000	-180.000000					0.000000	-10.000000	0.000000	0.000000															Warning-Equivalent
93	WGE	Geodetic	WGE	Polyconic			89.000000	90.000000		-11674.601830	4905939.233000		-11674.601825	4905939.233043															96.000000	45.000000	0.000000	0.000000					Successful-Equivalent
94	WGE	Polyconic	WGE	Geodetic			-11674.600000	4905939.230000		89.000000	90.000001		89.000000	90.000001					96.000000	45.000000	0.000000	0.000000															Successful-Equivalent
95	NAR-A	Geodetic	NAR-A	Polyconic			-85.000000	-180.000000		96855.503200	-4467007.113000		96855.503197	-4467007.112946															170.000000	-45.000000	0.000000	0.000000					Warning-Equivalent
96	NAR-A	Polyconic	NAR-A	Geodetic			96855.500000	-4467007.110000		-85.000000	180.000000		-85.000000	180.000000					170.000000	-45.000000	0.000000	0.000000															Warning-Equivalent
97	CAC	Geodetic	CAC	Polyconic			40.000000	-75.000000		1776774.540000	1319657.780000		1776774.540239	1319657.776097															-96.000000	30.000000	0.000000	0.000000					Warning-Equivalent
98	CAC	Polyconic	CAC	Geodetic			1776774.540000	1319657.780000		40.000000	-75.000000		40.000000	-75.000000					-96.000000	30.000000	0.000000	0.000000															Warning-Equivalent
99	WGE	Geodetic	WGE	Polyconic			35.000000	110.000000		911357.700000	600134.720000		911357.703477	600134.724691															100.000000	30.000000	0.000000	0.000000					Successful-Equivalent
100	WGE	Polyconic	WGE	Geodetic			911357.700000	600134.720000		35.000000	110.000000		35.000000	110.000000					100.000000	30.000000	0.000000	0.000000															Successful-Equivalent
101	WGE	Geodetic	WGE	Polyconic			40.000000	90.000000		-852148.410000	1157266.070000		-852148.409783	1157266.073659															100.000000	30.000000	0.000000	0.000000					Successful-Equivalent
102	WGE	Polyconic	WGE	Geodetic			-852148.410000	1157266.070000		40.000000	90.000000		40.000000	90.000000					100.000000	30.000000	0.000000	0.000000															Successful-Equivalent
103	CAC	Geodetic	CAC	Polyconic			35.000000	-75.000000		1903005.970000	1530776.860000		1903005.969397	1530776.861061															-96.000000	23.000000	0.000000	0.000000					Successful-Equivalent
104	CAC	Polyconic	CAC	Geodetic			1903005.970000	1530776.860000		35.000000	-75.000000		35.000000	-75.000000					-96.000000	23.000000	0.000000	0.000000															Successful-Equivalent
105	WGE	Geodetic	WGE	Polyconic			-35.000000	75.000000		-1902961.960000	-1530822.030000		-1902961.960347	-1530822.028434															96.000000	-23.000000	0.000000	0.000000					Successful-Equivalent
106	WGE	Polyconic	WGE	Geodetic			-1902961.960000	-1530822.030000		-35.000000	75.000000		-35.000000	75.000000					96.000000	-23.000000	0.000000	0.000000															Successful-Equivalent
107	ADI-M	Geodetic	ADI-M	Polyconic			-0.500000	-0.500000		-55658.620000	1050470.440000		-55658.619021	1050470.436174															0.000000	-10.000000	0.000000	0.000000					Warning-Equivalent
108	ADI-M	Polyconic	ADI-M	Geodetic			-55658.620000	1050470.440000		-0.500000	-0.500000		-0.500000	-0.500000					0.000000	-10.000000	0.000000	0.000000															Warning-Equivalent
109	ADI-M	Geodetic	ADI-M	Polyconic			0.000000	0.000000		0.000000	1105754.610000		0.000000	1105754.605474															0.000000	-10.000000	0.000000	0.000000					Warning-Equivalent
110	ADI-M	Polyconic	ADI-M	Geodetic			0.000000	1105754.610000		0.000000	0.000000		0.000000	0.000000					0.000000	-10.000000	0.000000	0.000000															Warning-Equivalent
111	NAR-A	Geodetic	NAR-A	Polyconic			0.000000	-180.000000		1113194.910000	1105854.830000		1113194.907933	1105854.833198															170.000000	-10.000000	0.000000	0.000000					Warning-Equivalent
112	NAR-A	Polyconic	NAR-A	Geodetic			1113194.910000	1105854.830000		0.000000	-180.000000		0.000000	-180.000000					170.000000	-10.000000	0.000000	0.000000															Warning-Equivalent
113	WGC	Geodetic	WGC	Polyconic			89.500000	75.000000		-20013.540000	4964881.900000		-20013.539589	4964881.896618															96.000000	45.000000	0.000000	0.000000					Successful-Equivalent
114	WGC	Polyconic	WGC	Geodetic			-20013.540000	4964881.900000		89.500000	74.999999		89.500000	74.999998					96.000000	45.000000	0.000000	0.000000															Successful-Equivalent
115	WGE	Geodetic	WGE	Polyconic			90.000000	90.000000		0.000000	5017021.350000		-0.000000	5017021.351297															96.000000	45.000000	0.000000	0.000000					Successful-Equivalent
116	WGE	Polyconic	WGE	Geodetic			0.000000	5017021.350000		90.000000	96.000000		89.999998	96.000000					96.000000	45.000000	0.000000	0.000000															Successful-Equivalent
117	NAR-A	Geodetic	NAR-A	Polyconic			-90.000000	-180.000000		0.000000	-5017021.350000		0.000000	-5017021.351334															170.000000	-45.000000	0.000000	0.000000					Warning-Equivalent
118	NAR-A	Polyconic	NAR-A	Geodetic			0.000000	-5017021.350000		-90.000000	170.000000		-89.999998	170.000000					170.000000	-45.000000	0.000000	0.000000															Warning-Equivalent
119	CAC	Geodetic	CAC	Transverse Mercator			40.500000	-73.500000		127106.467400	4484124.435000		127106.467394	4484124.434424													0.999600		-75.000000	0.000000	0.000000	0.000000					Warning-Equivalent
120	CAC	Transverse Mercator	CAC	Geodetic			127106.500000	4484124.400000		40.500000	-73.500000		40.500000	-73.500000			0.999600		-75.000000	0.000000	0.000000	0.000000															Warning-Equivalent
121	WGE	Geodetic	WGE	Transverse Mercator			-35.000000	73.000000		-182516.093600	-3874870.635000		-182516.093616	-3874870.634731													0.999600		75.000000	0.000000	0.000000	0.000000					Successful-Equivalent
122	WGE	Transverse Mercator	WGE	Geodetic			-182516.090000	-3874870.630000		-35.000000	73.000000		-35.000000	73.000000			0.999600		75.000000	0.000000	0.000000	0.000000															Successful-Equivalent
123	ADI-M	Geodetic	ADI-M	Transverse Mercator			-0.500000	-0.500000		-55637.066530	1050050.248000		-55637.066529	1050050.247932													0.999600		0.000000	-10.000000	0.000000	0.000000					Warning-Equivalent
124	ADI-M	Transverse Mercator	ADI-M	Geodetic			-55637.070000	1050050.250000		-0.500000	-0.500000		-0.500000	-0.500000			0.999600		0.000000	-10.000000	0.000000	0.000000															Warning-Equivalent
125	ADI-M	Geodetic	ADI-M	Transverse Mercator			0.000000	0.000000		0.000000	1105312.304000		0.000000	1105312.303632													0.999600		0.000000	-10.000000	0.000000	0.000000					Warning-Equivalent
126	ADI-M	Transverse Mercator	ADI-M	Geodetic			0.000000	1105312.304000		0.000000	0.000000		0.000000	0.000000			0.999600		0.000000	-10.000000	0.000000	0.000000															Warning-Equivalent
127	NAR-A	Geodetic	NAR-A	Transverse Mercator			-10.000000	-180.000000		-1101254.953000	-1122228.253000		-1101255.216380	-1122228.281140													0.999600		-170.000000	0.000000	0.000000	0.000000					Warning-Equivalent
128	NAR-A	Transverse Mercator	NAR-A	Geodetic			-1101254.950000	-1122228.250000		-9.999999	179.999998		-10.000000	-179.999997			0.999600		-170.000000	0.000000	0.000000	0.000000															Warning-Equivalent
129	WGC	Geodetic	WGC	Transverse Mercator			89.500000	90.000000		-5835.189027	4959494.079000		-5835.189025	4959494.079359													0.999600		96.000000	45.000000	0.000000	0.000000					Successful-Equivalent
130	WGE	Transverse Mercator	WGE	Geodetic			-13606.000000	4904197.000000		89.000000	89.000000		88.999996	88.999996			0.999600		96.000000	45.000000	0.000000	0.000000															Successful-Equivalent
131	WGE	Geodetic	WGE	Transverse Mercator			89.000000	89.000000		-13606.000000	4904197.000000		-13605.942882	4904197.404428													0.999600		96.000000	45.000000	0.000000	0.000000					Successful-Equivalent
132	WGE	Transverse Mercator	WGE	Geodetic			0.000000	5015014.540000		90.000000	96.000000		90.000000	96.000000			0.999600		96.000000	45.000000	0.000000	0.000000															Successful-Equivalent
133	NAR-A	Geodetic	NAR-A	Transverse Mercator			-85.000000	-180.000000		96820.412460	-4465221.116000		96820.412641	-4465221.116086													0.999600		170.000000	-45.000000	0.000000	0.000000					Warning-Equivalent
134	NAR-A	Transverse Mercator	NAR-A	Geodetic			96820.410000	-4465221.110000		-85.000000	-179.999958		-85.000000	179.999999			0.999600		170.000000	-45.000000	0.000000	0.000000															Warning-Equivalent
