TEST CASE ID	INPUT DATUM(Code)	INPUT PROJECTION	OUTPUT DATUM(Code)	OUTPUT PROJECTION	INPUT ZONE	OUTPUT ZONE	INPUT_COORDS			OUTPUT_COORDS			CALCULATED_OUTPUT_COORDS				INPUT_SYSTEM_PARAMETERS										OUTPUT_SYSTEM_PARAMETERS										RESULTS
20	WGE	Geodetic	WGE	MGRS			9.036408	0.271307	0.000000	31PBL0000000000			31PAK9999999999																								Successful-Different
21	WGE	Geodetic	WGE	MGRS			9.042047	1.180477	0.000000	31PCL0000000000			31PBK9999999999																								Successful-Different
22	WGE	Geodetic	WGE	MGRS			9.045433	2.090120	0.000000	31PDL0000000000			31PCK9999999999																								Successful-Different
23	WGE	Geodetic	WGE	MGRS			9.046562	3.000000	0.000000	31PEL0000000000			31PEK0000099999																								Successful-Different
24	WGE	Geodetic	WGE	MGRS			9.045433	3.909880	0.000000	31PFL0000000000			31PFK0000099999																								Successful-Different
25	WGE	Geodetic	WGE	MGRS			9.042047	4.819523	0.000000	31PGL0000000000			31PGK0000099999																								Successful-Different
26	WGE	Geodetic	WGE	MGRS			9.036408	5.728693	0.000000	31PHL0000000000			31PHK0000099999																								Successful-Different
27	WGE	Geodetic	WGE	MGRS			9.028528	6.637153	0.000000	32PKQ4024098847			32PKQ4023998847																								Successful-Equivalent
28	WGE	Geodetic	WGE	MGRS			13.541117	-0.694502	0.000000	30PYV4951998153			30PYV4951898152																								Successful-Equivalent
29	WGE	Geodetic	WGE	MGRS			13.553066	0.228229	0.000000	31PBR0000000000			31PAR9999900000																								Successful-Different
30	WGE	Geodetic	WGE	MGRS			13.561610	1.151728	0.000000	31PCR0000000000			31PCR0000000000																								Successful-Equivalent
31	WGE	Geodetic	WGE	MGRS			13.566740	2.075736	0.000000	31PDR0000000000			31PCQ9999999999																								Successful-Different
32	WGE	Geodetic	WGE	MGRS			13.568451	3.000000	0.000000	31PER0000000000			31PEQ0000099999																								Successful-Different
33	WGE	Geodetic	WGE	MGRS			13.566740	3.924264	0.000000	31PFR0000000000			31PFQ0000099999																								Successful-Different
34	WGE	Geodetic	WGE	MGRS			13.561610	4.848272	0.000000	31PGR0000000000			31PFR9999900000																								Successful-Different
35	WGE	Geodetic	WGE	MGRS			13.553066	5.771771	0.000000	31PHR0000000000			31PHR0000000000																								Successful-Equivalent
36	WGE	Geodetic	WGE	MGRS			13.541117	6.694502	0.000000	32PKV5048198153			32PKV5048198152																								Successful-Equivalent
37	WGE	Geodetic	WGE	MGRS			18.051745	-0.777358	0.000000	30QYE3527497325			30QYE3527397325																								Successful-Equivalent
38	WGE	Geodetic	WGE	MGRS			18.067898	0.165992	0.000000	31QBA0000000000			31QBV0000099999																								Successful-Different
39	WGE	Geodetic	WGE	MGRS			18.079455	1.110189	0.000000	31QCA0000000000			31QBA9999900000																								Successful-Different
40	WGE	Geodetic	WGE	MGRS			18.086395	2.054953	0.000000	31QDA0000000000			31QCA9999900000																								Successful-Different
41	WGE	Geodetic	WGE	MGRS			18.088709	3.000000	0.000000	31QEA0000000000			31QEA0000000000																								Successful-Equivalent
42	WGE	Geodetic	WGE	MGRS			18.086395	3.945047	0.000000	31QFA0000000000			31QFA0000000000																								Successful-Equivalent
43	WGE	Geodetic	WGE	MGRS			18.079455	4.889811	0.000000	31QGA0000000000			31QGA0000000000																								Successful-Equivalent
44	WGE	Geodetic	WGE	MGRS			18.067898	5.834008	0.000000	31QHA0000000000			31QGV9999999999																								Successful-Different
45	WGE	Geodetic	WGE	MGRS			18.051745	6.777358	0.000000	32QKE6472697325			32QKE6472697325																								Successful-Equivalent
46	WGE	Geodetic	WGE	MGRS			22.580346	0.082482	0.000000	31QBF0000000000			31QAE9999999999																								Successful-Different
47	WGE	Geodetic	WGE	MGRS			22.595068	1.054450	0.000000	31QCF0000000000			31QCF0000000000																								Successful-Equivalent
48	WGE	Geodetic	WGE	MGRS			22.603909	2.027063	0.000000	31QDF0000000000			31QCF9999900000																								Successful-Different
49	WGE	Geodetic	WGE	MGRS			22.606857	3.000000	0.000000	31QEF0000000000			31QEF0000000000																								Successful-Equivalent
50	WGE	Geodetic	WGE	MGRS			22.603909	3.972937	0.000000	31QFF0000000000			31QFF0000000000																								Successful-Equivalent
51	WGE	Geodetic	WGE	MGRS			22.595068	4.945550	0.000000	31QGF0000000000			31QFF9999900000																								Successful-Different
52	WGE	Geodetic	WGE	MGRS			22.580346	5.917518	0.000000	31QHF0000000000			31QHE0000099999																								Successful-Different
53	WGE	Geodetic	WGE	MGRS			27.089885	-0.025315	0.000000	30RYQ9497799880			30RYQ9497799879																								Successful-Equivalent
54	WGE	Geodetic	WGE	MGRS			27.107980	0.982494	0.000000	31RCL0000000000			31RBL9999900000																								Successful-Different
55	WGE	Geodetic	WGE	MGRS			27.118846	1.991058	0.000000	31RDL0000000000			31RDL0000000000																								Successful-Equivalent
56	WGE	Geodetic	WGE	MGRS			27.122470	3.000000	0.000000	31REL0000000000			31REL0000000000																								Successful-Equivalent
57	WGE	Geodetic	WGE	MGRS			27.118846	4.008942	0.000000	31RFL0000000000			31REL9999900000																								Successful-Different
58	WGE	Geodetic	WGE	MGRS			27.107980	5.017506	0.000000	31RGL0000000000			31RGL0000000000																								Successful-Equivalent
59	WGE	Geodetic	WGE	MGRS			27.089885	6.025315	0.000000	32RKQ0502399880			32RKQ0502299879																								Successful-Equivalent
60	WGE	Geodetic	WGE	MGRS			31.596039	-0.161588	0.000000	30RYV6932299158			30RYV6932299158																								Successful-Equivalent
61	WGE	Geodetic	WGE	MGRS			31.617775	0.891514	0.000000	31RCR0000000000			31RBQ9999999999																								Successful-Different
62	WGE	Geodetic	WGE	MGRS			31.630832	1.945529	0.000000	31RDR0000000000			31RDR0000000000																								Successful-Equivalent
63	WGE	Geodetic	WGE	MGRS			31.635186	3.000000	0.000000	31RER0000000000			31REQ0000099999																								Successful-Different
64	WGE	Geodetic	WGE	MGRS			31.630832	4.054471	0.000000	31RFR0000000000			31RER9999900000																								Successful-Different
65	WGE	Geodetic	WGE	MGRS			31.617775	5.108486	0.000000	31RGR0000000000			31RGQ0000099999																								Successful-Different
66	WGE	Geodetic	WGE	MGRS			31.596039	6.161588	0.000000	32RKV3067899158			32RKV3067799158																								Successful-Equivalent
67	WGE	Geodetic	WGE	MGRS			36.098352	-0.332181	0.000000	30SYE4017298153			30SYE4017298152																								Successful-Equivalent
68	WGE	Geodetic	WGE	MGRS			36.124096	0.777609	0.000000	31SCA0000000000			31SCA0000000000																								Successful-Equivalent
69	WGE	Geodetic	WGE	MGRS			36.139560	1.888522	0.000000	31SDA0000000000			31SDV0000099999																								Successful-Different
70	WGE	Geodetic	WGE	MGRS			36.144718	3.000000	0.000000	31SEA0000000000			31SEV0000099999																								Successful-Different
71	WGE	Geodetic	WGE	MGRS			36.139560	4.111478	0.000000	31SFA0000000000			31SEV9999999999																								Successful-Different
72	WGE	Geodetic	WGE	MGRS			36.124096	5.222391	0.000000	31SGA0000000000			31SFA9999900000																								Successful-Different
73	WGE	Geodetic	WGE	MGRS			36.098352	6.332181	0.000000	32SKE5982898153			32SKE5982798152																								Successful-Equivalent
74	WGE	Geodetic	WGE	MGRS			40.626640	0.635319	0.000000	31TCF0000000000			31TBF9999900000																								Successful-Different
75	WGE	Geodetic	WGE	MGRS			40.644800	1.817300	0.000000	31TDF0000000000			31TCF9999900000																								Successful-Different
76	WGE	Geodetic	WGE	MGRS			40.650857	3.000000	0.000000	31TEF0000000000			31TEF0000000000																								Successful-Equivalent
77	WGE	Geodetic	WGE	MGRS			40.644800	4.182700	0.000000	31TFF0000000000			31TFF0000000000																								Successful-Equivalent
78	WGE	Geodetic	WGE	MGRS			40.626640	5.364681	0.000000	31TGF0000000000			31TGF0000000000																								Successful-Equivalent
79	WGE	Geodetic	WGE	MGRS			45.125154	0.456877	0.000000	31TCL0000000000			31TCL0000000000																								Successful-Equivalent
80	WGE	Geodetic	WGE	MGRS			45.146393	1.727967	0.000000	31TDL0000000000			31TCL9999900000																								Successful-Different
81	WGE	Geodetic	WGE	MGRS			45.153477	3.000000	0.000000	31TEL0000000000			31TEK0000099999																								Successful-Different
82	WGE	Geodetic	WGE	MGRS			45.146393	4.272033	0.000000	31TFL0000000000			31TFL0000000000																								Successful-Equivalent
83	WGE	Geodetic	WGE	MGRS			45.125154	5.543123	0.000000	31TGL0000000000			31TFL9999900000																								Successful-Different
84	WGE	Geodetic	WGE	MGRS			49.619417	0.230942	0.000000	31UCR0000000000			31UBQ9999999999																								Successful-Different
85	WGE	Geodetic	WGE	MGRS			49.644257	1.614831	0.000000	31UDR0000000000			31UCR9999900000																								Successful-Different
86	WGE	Geodetic	WGE	MGRS			49.652543	3.000000	0.000000	31UER0000000000			31UER0000000000																								Successful-Equivalent
87	WGE	Geodetic	WGE	MGRS			49.644257	4.385169	0.000000	31UFR0000000000			31UFR0000000000																								Successful-Equivalent
88	WGE	Geodetic	WGE	MGRS			49.619417	5.769058	0.000000	31UGR0000000000			31UGQ0000099999																								Successful-Different
89	WGE	Geodetic	WGE	MGRS			54.109204	-0.059596	0.000000	30UXE9221199669			30UXE9221099669																								Successful-Equivalent
90	WGE	Geodetic	WGE	MGRS			54.138373	1.469299	0.000000	31UDA0000000000			31UDV0000099999																								Successful-Different
91	WGE	Geodetic	WGE	MGRS			54.148104	3.000000	0.000000	31UEA0000000000			31UEV0000099999																								Successful-Different
92	WGE	Geodetic	WGE	MGRS			54.138373	4.530701	0.000000	31UFA0000000000			31UEV9999999999																								Successful-Different
93	WGE	Geodetic	WGE	MGRS			54.109204	6.059596	0.000000	32ULE0778999669			32ULE0778999669																								Successful-Equivalent
94	WGE	Geodetic	WGE	MGRS			58.594234	-0.441703	0.000000	30VXK4868397705			30VXK4868397705																								Successful-Equivalent
95	WGE	Geodetic	WGE	MGRS			58.628771	1.277807	0.000000	31VDF0000000000			31VDE0000099999																								Successful-Different
96	WGE	Geodetic	WGE	MGRS			58.640298	2.999997	0.000000	32VJL5199015582			31VDF9999900000																								Successful-Different
97	WGE	Geodetic	WGE	MGRS			58.628774	4.722198	0.000000	32VKL5169606637			32VKL5169506637																								Successful-Equivalent
98	WGE	Geodetic	WGE	MGRS			58.594234	6.441703	0.000000	32VLK5131797705			32VLK5131697705																								Successful-Equivalent
99	WGE	Geodetic	WGE	MGRS			63.073995	-0.960351	0.000000	30VXQ0303995469			30VXQ0303995469																								Successful-Equivalent
100	WGE	Geodetic	WGE	MGRS			63.115490	1.017698	0.000000	31VDL0000000000			31VDL0000000000																								Successful-Equivalent
101	WGE	Geodetic	WGE	MGRS			63.129341	3.000008	0.000000	32VJR9775814135			32VJR9775814135																								Successful-Equivalent
102	WGE	Geodetic	WGE	MGRS			63.115487	4.982304	0.000000	32VKR9739604796			32VKR9739604795																								Successful-Equivalent
103	WGE	Geodetic	WGE	MGRS			63.073995	6.960351	0.000000	32VLQ9696195469			32VLQ9696095469																								Successful-Equivalent
104	WGE	Geodetic	WGE	MGRS			67.547526	-1.696372	0.000000	30WWV5555793003			30WWV5555693003																								Successful-Equivalent
105	WGE	Geodetic	WGE	MGRS			67.598504	0.648147	0.000000	31WDR0000000000			31WDR0000000000																								Successful-Equivalent
106	WGE	Geodetic	WGE	MGRS			67.615527	3.000000	0.000000	31WER0000000000			31WEQ0000099999																								Successful-Different
107	WGE	Geodetic	WGE	MGRS			67.598504	5.351853	0.000000	31WFR0000000000			31WER9999900000																								Successful-Different
108	WGE	Geodetic	WGE	MGRS			67.547526	7.696372	0.000000	32WMV4444393003			32WMV4444393003																								Successful-Equivalent
109	WGE	Geodetic	WGE	MGRS			72.012652	-2.810717	0.000000	30XWE0652490354			30XWE0652490353																								Successful-Equivalent
110	WGE	Geodetic	WGE	MGRS			72.077537	0.087508	0.000000	31XDA0000000000			31XDA0000000000																								Successful-Equivalent
111	WGE	Geodetic	WGE	MGRS			72.099223	3.000000	0.000000	31XEA0000000000			31XEA0000000000																								Successful-Equivalent
112	WGE	Geodetic	WGE	MGRS			72.077537	5.912492	0.000000	31XFA0000000000			31XEA9999900000																								Successful-Different
113	WGE	Geodetic	WGE	MGRS			72.012656	8.810716	0.000000	31XGA0000000000			31XGV0000099999																								Successful-Different
114	WGE	Geodetic	WGE	MGRS			76.463946	-4.675191	0.000000	30XVK5623787577			30XVK5623787577																								Successful-Equivalent
115	WGE	Geodetic	WGE	MGRS			76.551525	-0.854426	0.000000	30XWK5569197742			30XWK5569197742																								Successful-Equivalent
116	WGE	Geodetic	WGE	MGRS			76.580850	3.000000	0.000000	31XEF0000000000			31XEF0000000000																								Successful-Equivalent
117	WGE	Geodetic	WGE	MGRS			76.551521	6.854428	0.000000	31XFF0000000000			31XEF9999900000																								Successful-Different
118	WGE	Geodetic	WGE	MGRS			76.463939	10.675228	0.000000	33XUE8710091099			33XUE8710091098																								Successful-Equivalent
119	WGE	Geodetic	WGE	MGRS			81.016475	-2.745534	0.000000	30XWQ0443695053			30XWQ0443695053																								Successful-Equivalent
120	WGE	Geodetic	WGE	MGRS			81.060881	3.000000	0.000000	31XEL0000000000			31XEL0000000000																								Successful-Equivalent
121	WGE	Geodetic	WGE	MGRS			81.016474	8.745517	0.000000	31XFL0000000000			31XFK0000099999																								Successful-Different
122	WGE	Geodetic	WGE	MGRS			84.644099	2.999958	0.000000	ZAB3114205767			ZAB3114105767																								Successful-Equivalent
123	WGE	Geodetic	WGE	MGRS			-81.016473	-2.745523	0.000000	AZX5213198204			AZX5213098204																								Successful-Equivalent
124	WGE	Geodetic	WGE	MGRS			-81.060881	2.999974	0.000000	BAX5204293029			BAX5204193029																								Successful-Equivalent
125	WGE	Geodetic	WGE	MGRS			-81.016475	8.745495	0.000000	BBX5194787732			BBX5194687731																								Successful-Equivalent
126	WGE	Geodetic	WGE	MGRS			-76.463946	-4.675191	0.000000	30CVA5623712423			30CVA5623712422																								Successful-Equivalent
127	WGE	Geodetic	WGE	MGRS			-76.551525	-0.854426	0.000000	30CWA5569102258			30CWA5569102257																								Successful-Equivalent
128	WGE	Geodetic	WGE	MGRS			-76.580850	3.000000	0.000000	31CER0000000000			31CEQ0000099999																								Successful-Different
129	WGE	Geodetic	WGE	MGRS			-76.551525	6.854426	0.000000	32CMA4430902258			32CMA4430802257																								Successful-Equivalent
130	WGE	Geodetic	WGE	MGRS			-76.463946	10.675191	0.000000	32CNA4376312423			32CNA4376212422																								Successful-Equivalent
131	WGE	Geodetic	WGE	MGRS			-72.012652	-2.810717	0.000000	30CWF0652409646			30CWF0652409646																								Successful-Equivalent
132	WGE	Geodetic	WGE	MGRS			-72.077537	0.087508	0.000000	31CDA0000000000			31CDV0000099999																								Successful-Different
133	WGE	Geodetic	WGE	MGRS			-72.099223	3.000000	0.000000	31CEA0000000000			31CEV0000099999																								Successful-Different
134	WGE	Geodetic	WGE	MGRS			-72.077537	5.912492	0.000000	31CFA0000000000			31CEV9999999999																								Successful-Different
135	WGE	Geodetic	WGE	MGRS			-72.012652	8.810717	0.000000	32CMF9347609646			32CMF9347509646																								Successful-Equivalent
136	WGE	Geodetic	WGE	MGRS			-67.462877	-4.026388	0.000000	30DVL5610116655			30DVL5610016654																								Successful-Equivalent
137	WGE	Geodetic	WGE	MGRS			-67.547526	-1.696372	0.000000	30DWL5555706997			30DWL5555606996																								Successful-Equivalent
138	WGE	Geodetic	WGE	MGRS			-67.598504	0.648147	0.000000	31DDF0000000000			31DDE0000099999																								Successful-Different
139	WGE	Geodetic	WGE	MGRS			-67.615527	3.000000	0.000000	31DEF0000000000			31DEF0000000000																								Successful-Equivalent
140	WGE	Geodetic	WGE	MGRS			-67.598504	5.351853	0.000000	31DFF0000000000			31DEE9999999999																								Successful-Different
141	WGE	Geodetic	WGE	MGRS			-67.547526	7.696372	0.000000	32DML4444306997			32DML4444306996																								Successful-Equivalent
142	WGE	Geodetic	WGE	MGRS			-67.462877	10.026388	0.000000	32DNL4389916655			32DNL4389916654																								Successful-Equivalent
143	WGE	Geodetic	WGE	MGRS			-62.908856	-4.887018	0.000000	30EVR0413023160			30EVR0412923160																								Successful-Equivalent
144	WGE	Geodetic	WGE	MGRS			-63.005025	-2.929962	0.000000	30EWR0354713849			30EWR0354613848																								Successful-Equivalent
145	WGE	Geodetic	WGE	MGRS			-63.073995	-0.960351	0.000000	30EXR0303904531			30EXR0303904530																								Successful-Equivalent
146	WGE	Geodetic	WGE	MGRS			-63.115490	1.017698	0.000000	31EDL0000000000			31EDK0000099999																								Successful-Different
147	WGE	Geodetic	WGE	MGRS			-63.129340	3.000000	0.000000	31EEL0000000000			31EEK0000099999																								Successful-Different
148	WGE	Geodetic	WGE	MGRS			-63.115490	4.982302	0.000000	31EFL0000000000			31EEK9999999999																								Successful-Different
149	WGE	Geodetic	WGE	MGRS			-63.073995	6.960351	0.000000	32ELR9696104531			32ELR9696004530																								Successful-Equivalent
150	WGE	Geodetic	WGE	MGRS			-63.005025	8.929962	0.000000	32EMR9645313849			32EMR9645313848																								Successful-Equivalent
151	WGE	Geodetic	WGE	MGRS			-62.908856	10.887018	0.000000	32ENR9587023160			32ENR9587023160																								Successful-Equivalent
152	WGE	Geodetic	WGE	MGRS			-58.456616	-3.862068	0.000000	30EVA4969520129			30EVA4969420128																								Successful-Equivalent
153	WGE	Geodetic	WGE	MGRS			-58.536781	-2.155856	0.000000	30EWA4914711217			30EWA4914611216																								Successful-Equivalent
154	WGE	Geodetic	WGE	MGRS			-58.594234	-0.441703	0.000000	30EXA4868302295			30EXA4868302294																								Successful-Equivalent
155	WGE	Geodetic	WGE	MGRS			-58.628771	1.277807	0.000000	31EDR0000000000			31EDR0000000000																								Successful-Equivalent
156	WGE	Geodetic	WGE	MGRS			-58.640297	3.000000	0.000000	31EER0000000000			31EEQ0000099999																								Successful-Different
157	WGE	Geodetic	WGE	MGRS			-58.628771	4.722193	0.000000	31EFR0000000000			31EER9999900000																								Successful-Different
158	WGE	Geodetic	WGE	MGRS			-58.594234	6.441703	0.000000	32ELA5131702295			32ELA5131602294																								Successful-Equivalent
159	WGE	Geodetic	WGE	MGRS			-58.536781	8.155856	0.000000	32EMA5085311217			32EMA5085311216																								Successful-Equivalent
160	WGE	Geodetic	WGE	MGRS			-58.456616	9.862068	0.000000	32ENA5030520129			32ENA5030520128																								Successful-Equivalent
161	WGE	Geodetic	WGE	MGRS			-53.992920	-3.104804	0.000000	30FVF9312917261			30FVF9312817260																								Successful-Equivalent
162	WGE	Geodetic	WGE	MGRS			-54.060679	-1.584889	0.000000	30FWF9262208801			30FWF9262208800																								Successful-Equivalent
163	WGE	Geodetic	WGE	MGRS			-54.109204	-0.059596	0.000000	30FXF9221100331			30FXF9221000330																								Successful-Equivalent
164	WGE	Geodetic	WGE	MGRS			-54.138373	1.469299	0.000000	31FDA0000000000			31FDA0000000000																								Successful-Equivalent
165	WGE	Geodetic	WGE	MGRS			-54.148104	3.000000	0.000000	31FEA0000000000			31FEA0000000000																								Successful-Equivalent
166	WGE	Geodetic	WGE	MGRS			-54.138373	4.530701	0.000000	31FFA0000000000			31FEA9999900000																								Successful-Different
167	WGE	Geodetic	WGE	MGRS			-54.109204	6.059596	0.000000	32FLF0778900331			32FLF0778900330																								Successful-Equivalent
168	WGE	Geodetic	WGE	MGRS			-54.060679	7.584889	0.000000	32FMF0737808801			32FMF0737708800																								Successful-Equivalent
169	WGE	Geodetic	WGE	MGRS			-53.992920	9.104804	0.000000	32FNF0687117261			32FNF0687117260																								Successful-Equivalent
170	WGE	Geodetic	WGE	MGRS			-49.520338	-2.527919	0.000000	30FWL3416814591			30FWL3416814591																								Successful-Equivalent
171	WGE	Geodetic	WGE	MGRS			-49.578083	-1.150389	0.000000	30FXL3370906635			30FXL3370806634																								Successful-Equivalent
172	WGE	Geodetic	WGE	MGRS			-49.619417	0.230942	0.000000	31FCF0000000000			31FBF9999900000																								Successful-Different
173	WGE	Geodetic	WGE	MGRS			-49.644257	1.614831	0.000000	31FDF0000000000			31FCE9999999999																								Successful-Different
174	WGE	Geodetic	WGE	MGRS			-49.652543	3.000000	0.000000	31FEF0000000000			31FEE0000099999																								Successful-Different
175	WGE	Geodetic	WGE	MGRS			-49.644257	4.385169	0.000000	31FFF0000000000			31FFE0000099999																								Successful-Different
176	WGE	Geodetic	WGE	MGRS			-49.619417	5.769058	0.000000	31FGF0000000000			31FGF0000000000																								Successful-Equivalent
177	WGE	Geodetic	WGE	MGRS			-49.578083	7.150389	0.000000	32FLL6629106635			32FLL6629106634																								Successful-Equivalent
178	WGE	Geodetic	WGE	MGRS			-49.520338	8.527919	0.000000	32FML6583214591			32FML6583114591																								Successful-Equivalent
179	WGE	Geodetic	WGE	MGRS			-45.040408	-2.078731	0.000000	30GWR7255912148			30GWR7255912147																								Successful-Equivalent
180	WGE	Geodetic	WGE	MGRS			-45.089798	-0.812333	0.000000	30GXR7215204746			30GXR7215204745																								Successful-Equivalent
181	WGE	Geodetic	WGE	MGRS			-45.125154	0.456877	0.000000	31GCL0000000000			31GCK0000099999																								Successful-Different
182	WGE	Geodetic	WGE	MGRS			-45.146393	1.727967	0.000000	31GDL0000000000			31GCK9999999999																								Successful-Different
183	WGE	Geodetic	WGE	MGRS			-45.153477	3.000000	0.000000	31GEL0000000000			31GEL0000000000																								Successful-Equivalent
184	WGE	Geodetic	WGE	MGRS			-45.146393	4.272033	0.000000	31GFL0000000000			31GFK0000099999																								Successful-Different
185	WGE	Geodetic	WGE	MGRS			-45.125154	5.543123	0.000000	31GGL0000000000			31GFK9999999999																								Successful-Different
186	WGE	Geodetic	WGE	MGRS			-45.089798	6.812333	0.000000	32GLR2784804746			32GLR2784704745																								Successful-Equivalent
187	WGE	Geodetic	WGE	MGRS			-45.040408	8.078731	0.000000	32GMR2744112148			32GMR2744012147																								Successful-Equivalent
188	WGE	Geodetic	WGE	MGRS			-40.554158	-1.723632	0.000000	30GXA0806609951			30GXA0806509951																								Successful-Equivalent
189	WGE	Geodetic	WGE	MGRS			-40.596412	-0.545229	0.000000	30GYA0771403147			30GYA0771403147																								Successful-Equivalent
190	WGE	Geodetic	WGE	MGRS			-40.626640	0.635319	0.000000	31GCR0000000000			31GBQ9999999999																								Successful-Different
191	WGE	Geodetic	WGE	MGRS			-40.644800	1.817300	0.000000	31GDR0000000000			31GCQ9999999999																								Successful-Different
192	WGE	Geodetic	WGE	MGRS			-40.650857	3.000000	0.000000	31GER0000000000			31GEQ0000099999																								Successful-Different
193	WGE	Geodetic	WGE	MGRS			-40.644800	4.182700	0.000000	31GFR0000000000			31GFQ0000099999																								Successful-Different
194	WGE	Geodetic	WGE	MGRS			-40.626640	5.364681	0.000000	31GGR0000000000			31GGQ0000099999																								Successful-Different
195	WGE	Geodetic	WGE	MGRS			-40.596412	6.545229	0.000000	32GKA9228603147			32GKA9228503147																								Successful-Equivalent
196	WGE	Geodetic	WGE	MGRS			-40.554158	7.723632	0.000000	32GLA9193409951			32GLA9193409951																								Successful-Equivalent
197	WGE	Geodetic	WGE	MGRS			-36.062362	-1.440274	0.000000	30HXF4046908009			30HXF4046908008																								Successful-Equivalent
198	WGE	Geodetic	WGE	MGRS			-36.098352	-0.332181	0.000000	30HYF4017201847			30HYF4017201847																								Successful-Equivalent
199	WGE	Geodetic	WGE	MGRS			-36.124096	0.777609	0.000000	31HCA0000000000			31HCV0000099999																								Successful-Different
200	WGE	Geodetic	WGE	MGRS			-36.139560	1.888522	0.000000	31HDA0000000000			31HDA0000000000																								Successful-Equivalent
201	WGE	Geodetic	WGE	MGRS			-36.144718	3.000000	0.000000	31HEA0000000000			31HEA0000000000																								Successful-Equivalent
202	WGE	Geodetic	WGE	MGRS			-36.139560	4.111478	0.000000	31HFA0000000000			31HEA9999900000																								Successful-Different
203	WGE	Geodetic	WGE	MGRS			-36.124096	5.222391	0.000000	31HGA0000000000			31HFV9999999999																								Successful-Different
204	WGE	Geodetic	WGE	MGRS			-36.098352	6.332181	0.000000	32HKF5982801847			32HKF5982701847																								Successful-Equivalent
205	WGE	Geodetic	WGE	MGRS			-36.062362	7.440274	0.000000	32HLF5953108009			32HLF5953008008																								Successful-Equivalent
206	WGE	Geodetic	WGE	MGRS			-31.565649	-1.213327	0.000000	30JXL6956406323			30JXL6956406322																								Successful-Equivalent
207	WGE	Geodetic	WGE	MGRS			-31.596039	-0.161588	0.000000	30JYL6932200842			30JYL6932200841																								Successful-Equivalent
